id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
66,6778,-0.06,0.16,0.97,0.98,5524.11,48.38,LOOSE_MOUNT_SPEED2
67,6878,0.07,0.09,1.05,1.06,4199.90,48.38,LOOSE_MOUNT_SPEED2
68,6978,-0.02,0.34,1.02,1.08,5383.41,48.38,LOOSE_MOUNT_SPEED2
69,7078,0.07,-0.02,1.05,1.06,4735.16,48.38,LOOSE_MOUNT_SPEED2
70,7178,0.05,0.34,1.01,1.06,5201.85,48.38,LOOSE_MOUNT_SPEED2
71,7278,0.07,0.07,1.15,1.15,4656.58,48.38,LOOSE_MOUNT_SPEED2
72,7378,-0.06,0.19,0.90,0.92,4740.12,48.38,LOOSE_MOUNT_SPEED2
73,7478,-0.17,0.41,1.13,1.22,4304.74,48.38,LOOSE_MOUNT_SPEED2
74,7578,-0.15,0.03,0.95,0.96,5677.82,48.38,LOOSE_MOUNT_SPEED2
75,7678,0.12,0.32,0.98,1.04,5607.84,48.38,LOOSE_MOUNT_SPEED2
76,7778,-0.14,0.33,1.14,1.19,5265.46,48.38,LOOSE_MOUNT_SPEED2
77,7878,-0.19,0.06,1.00,1.02,6231.17,48.38,LOOSE_MOUNT_SPEED2
78,7978,0.12,0.17,0.91,0.93,5960.50,48.38,LOOSE_MOUNT_SPEED2
79,8078,-0.12,0.46,1.08,1.18,6193.63,48.38,LOOSE_MOUNT_SPEED2
80,8178,0.26,0.14,1.14,1.17,5601.89,48.38,LOOSE_MOUNT_SPEED2
81,8278,-0.12,-0.07,0.94,0.95,6561.24,48.38,LOOSE_MOUNT_SPEED2
82,8378,-0.00,0.04,0.92,0.92,6308.30,48.38,LOOSE_MOUNT_SPEED2
83,8478,0.00,0.38,1.02,1.08,7324.27,48.38,LOOSE_MOUNT_SPEED2
84,8578,-0.11,0.44,1.13,1.22,6540.34,48.38,LOOSE_MOUNT_SPEED2
85,8678,0.11,0.32,1.16,1.21,5955.84,48.38,LOOSE_MOUNT_SPEED2
86,8778,0.07,0.14,1.13,1.14,6709.46,48.38,LOOSE_MOUNT_SPEED2
87,8878,-0.20,-0.06,1.05,1.07,6980.41,48.38,LOOSE_MOUNT_SPEED2
88,8978,-0.26,-0.13,0.93,0.98,6748.15,48.38,LOOSE_MOUNT_SPEED2
89,9078,-0.19,-0.11,0.88,0.91,6742.51,48.38,LOOSE_MOUNT_SPEED2
90,9178,-0.10,-0.03,0.88,0.88,6781.92,48.38,LOOSE_MOUNT_SPEED2
91,9278,-0.01,0.09,0.90,0.90,6796.47,48.38,LOOSE_MOUNT_SPEED2
92,9378,0.03,0.20,0.91,0.94,7284.36,48.38,LOOSE_MOUNT_SPEED2
93,9478,0.03,0.26,0.92,0.96,6879.72,48.38,LOOSE_MOUNT_SPEED2
94,9578,0.01,0.26,0.93,0.96,8334.11,48.38,LOOSE_MOUNT_SPEED2
95,9678,0.01,0.26,0.92,0.95,8103.72,48.38,LOOSE_MOUNT_SPEED2
96,9778,0.01,0.23,0.90,0.93,7622.72,48.38,LOOSE_MOUNT_SPEED2
97,9878,-0.01,0.19,0.88,0.90,7489.56,48.38,LOOSE_MOUNT_SPEED2
98,9978,-0.06,0.12,0.87,0.88,6832.07,48.38,LOOSE_MOUNT_SPEED2
99,10078,-0.10,0.03,0.86,0.87,7076.34,48.38,LOOSE_MOUNT_SPEED2
100,10178,-0.16,-0.06,0.90,0.91,7300.18,48.38,LOOSE_MOUNT_SPEED2
101,10949,-0.20,-0.14,0.94,0.97,7448.81,48.50,LOOSE_MOUNT_SPEED2
102,11048,-0.25,0.00,0.93,0.96,7320.74,48.50,LOOSE_MOUNT_SPEED2
103,11148,-0.29,-0.11,1.09,1.13,8008.14,48.50,LOOSE_MOUNT_SPEED2
104,11248,0.14,0.23,1.19,1.22,7589.67,48.50,LOOSE_MOUNT_SPEED2
105,11348,0.09,0.54,1.22,1.34,8178.39,48.50,LOOSE_MOUNT_SPEED2
106,11448,0.04,0.42,1.07,1.15,8485.22,48.50,LOOSE_MOUNT_SPEED2
107,11548,0.11,0.08,0.86,0.87,8258.64,48.50,LOOSE_MOUNT_SPEED2
108,11648,-0.17,-0.06,0.85,0.86,7969.77,48.50,LOOSE_MOUNT_SPEED2
109,11748,-0.20,-0.11,1.09,1.11,9111.15,48.50,LOOSE_MOUNT_SPEED2
110,11848,-0.09,0.31,1.25,1.29,8572.83,48.50,LOOSE_MOUNT_SPEED2
111,11948,0.00,0.54,1.15,1.26,8714.10,48.50,LOOSE_MOUNT_SPEED2
112,12048,0.13,0.23,0.83,0.87,8427.44,48.50,LOOSE_MOUNT_SPEED2
113,12148,-0.05,-0.02,0.87,0.87,8701.92,48.50,LOOSE_MOUNT_SPEED2
114,12248,-0.05,-0.12,1.01,1.02,8550.54,48.50,LOOSE_MOUNT_SPEED2
115,12348,0.02,0.32,1.24,1.28,8602.55,48.50,LOOSE_MOUNT_SPEED2
116,12448,0.00,0.53,1.16,1.28,8808.52,48.50,LOOSE_MOUNT_SPEED2
117,12548,0.14,0.15,0.83,0.85,9134.90,48.50,LOOSE_MOUNT_SPEED2
118,12648,-0.16,-0.10,0.88,0.90,8845.22,48.50,LOOSE_MOUNT_SPEED2
119,12748,-0.22,0.04,1.20,1.23,8888.00,48.50,LOOSE_MOUNT_SPEED2
120,12848,-0.10,0.51,1.22,1.33,8705.12,48.50,LOOSE_MOUNT_SPEED2
121,12948,0.09,0.39,1.04,1.11,9125.10,48.50,LOOSE_MOUNT_SPEED2
122,13048,-0.03,-0.03,0.84,0.85,8384.80,48.50,LOOSE_MOUNT_SPEED2
123,13148,-0.09,-0.10,1.09,1.10,8737.88,48.50,LOOSE_MOUNT_SPEED2
124,13248,-0.09,0.43,1.26,1.33,8489.59,48.50,LOOSE_MOUNT_SPEED2
125,13348,0.07,0.41,0.98,1.06,9569.81,48.50,LOOSE_MOUNT_SPEED2
126,13448,-0.07,-0.05,0.81,0.82,8778.19,48.50,LOOSE_MOUNT_SPEED2
127,13548,-0.28,-0.09,1.13,1.17,8892.46,48.50,LOOSE_MOUNT_SPEED2
128,13648,-0.18,0.48,1.23,1.33,8686.09,48.50,LOOSE_MOUNT_SPEED2
129,13748,0.10,0.44,1.03,1.12,9050.81,48.50,LOOSE_MOUNT_SPEED2
130,13848,-0.05,-0.04,0.84,0.84,8350.04,48.50,LOOSE_MOUNT_SPEED2
131,13948,-0.09,-0.01,1.16,1.16,8672.40,48.50,LOOSE_MOUNT_SPEED2
132,14048,-0.16,0.45,1.22,1.32,8709.03,48.50,LOOSE_MOUNT_SPEED2
133,14148,0.16,0.22,0.84,0.88,9208.36,48.50,LOOSE_MOUNT_SPEED2
134,14248,-0.23,-0.10,0.93,0.96,8418.00,48.50,LOOSE_MOUNT_SPEED2
135,14348,-0.18,0.22,1.23,1.27,9098.88,48.50,LOOSE_MOUNT_SPEED2
136,14448,-0.10,0.46,1.17,1.26,9393.74,48.50,LOOSE_MOUNT_SPEED2
137,14548,0.11,0.09,0.83,0.84,9510.10,48.50,LOOSE_MOUNT_SPEED2
138,14648,-0.11,-0.16,1.00,1.01,8735.15,48.50,LOOSE_MOUNT_SPEED2
139,14748,-0.12,0.39,1.27,1.34,9258.16,48.50,LOOSE_MOUNT_SPEED2
140,14848,0.07,0.41,0.99,1.07,10270.69,48.50,LOOSE_MOUNT_SPEED2
141,14948,-0.16,-0.06,0.85,0.87,9112.48,48.50,LOOSE_MOUNT_SPEED2
142,15048,-0.25,0.07,1.19,1.22,9865.50,48.50,LOOSE_MOUNT_SPEED2
143,15148,-0.14,0.42,1.19,1.27,9992.81,48.50,LOOSE_MOUNT_SPEED2
144,15248,0.16,0.14,0.83,0.85,9894.56,48.50,LOOSE_MOUNT_SPEED2
145,15348,-0.17,-0.19,0.98,1.02,9583.23,48.50,LOOSE_MOUNT_SPEED2
146,15448,-0.15,0.41,1.27,1.34,9716.22,48.50,LOOSE_MOUNT_SPEED2
147,15548,0.11,0.37,0.93,1.01,9295.21,48.50,LOOSE_MOUNT_SPEED2
148,15648,-0.23,-0.03,0.90,0.93,9891.38,48.50,LOOSE_MOUNT_SPEED2
149,15748,-0.22,0.16,1.18,1.21,9880.50,48.50,LOOSE_MOUNT_SPEED2
150,15848,-0.09,0.47,1.15,1.25,10069.38,48.50,LOOSE_MOUNT_SPEED2
151,15948,0.04,0.04,0.78,0.78,9474.93,48.50,LOOSE_MOUNT_SPEED2
152,16048,-0.25,-0.14,1.12,1.16,9312.45,48.50,LOOSE_MOUNT_SPEED2
153,16148,-0.24,0.48,1.20,1.32,9142.32,48.50,LOOSE_MOUNT_SPEED2
154,16248,0.18,0.16,0.82,0.86,9652.39,48.50,LOOSE_MOUNT_SPEED2
155,16348,-0.25,-0.02,1.04,1.07,9358.26,48.50,LOOSE_MOUNT_SPEED2
156,16448,-0.07,0.40,1.25,1.31,9936.59,48.50,LOOSE_MOUNT_SPEED2
157,16548,0.09,0.39,0.98,1.06,9294.29,48.50,LOOSE_MOUNT_SPEED2
158,16648,-0.24,-0.07,0.90,0.93,9762.84,48.50,LOOSE_MOUNT_SPEED2
159,16748,-0.19,0.22,1.20,1.24,9258.72,48.50,LOOSE_MOUNT_SPEED2
160,16848,0.09,0.50,1.01,1.13,9737.10,48.50,LOOSE_MOUNT_SPEED2
161,16948,-0.03,0.00,0.80,0.80,9191.49,48.50,LOOSE_MOUNT_SPEED2
162,17048,-0.23,-0.02,1.17,1.19,9533.70,48.50,LOOSE_MOUNT_SPEED2
163,17148,-0.14,0.51,1.14,1.26,9265.38,48.50,LOOSE_MOUNT_SPEED2
164,17248,0.05,0.10,0.81,0.82,8822.52,48.50,LOOSE_MOUNT_SPEED2
165,17348,-0.29,-0.05,1.10,1.14,8826.14,48.50,LOOSE_MOUNT_SPEED2
166,17448,-0.13,0.46,1.06,1.16,8814.99,48.50,LOOSE_MOUNT_SPEED2
167,17548,0.16,0.16,0.82,0.85,9937.55,48.50,LOOSE_MOUNT_SPEED2
168,17648,-0.24,-0.12,1.01,1.05,9480.00,48.50,LOOSE_MOUNT_SPEED2
169,17748,-0.20,0.41,1.17,1.26,8743.61,48.50,LOOSE_MOUNT_SPEED2
170,17848,0.18,0.25,0.92,0.97,9249.54,48.50,LOOSE_MOUNT_SPEED2
171,17948,-0.21,0.18,1.05,1.09,9105.00,48.50,LOOSE_MOUNT_SPEED2
172,18048,-0.15,0.37,1.24,1.31,8987.03,48.50,LOOSE_MOUNT_SPEED2
173,18148,0.13,0.35,0.94,1.01,9688.15,48.50,LOOSE_MOUNT_SPEED2
174,18248,-0.26,0.06,0.96,0.99,9275.71,48.50,LOOSE_MOUNT_SPEED2
175,18348,-0.18,0.19,1.11,1.14,9135.03,48.50,LOOSE_MOUNT_SPEED2
176,18448,0.20,0.51,1.01,1.15,8698.45,48.50,LOOSE_MOUNT_SPEED2
177,18548,-0.17,0.01,0.85,0.87,8706.18,48.50,LOOSE_MOUNT_SPEED2
178,18648,-0.23,0.09,1.16,1.19,8575.27,48.50,LOOSE_MOUNT_SPEED2
179,18748,0.06,0.55,1.04,1.18,9632.53,48.50,LOOSE_MOUNT_SPEED2
180,18848,-0.07,0.24,1.00,1.03,9247.96,48.50,LOOSE_MOUNT_SPEED2
181,18948,-0.14,0.06,0.99,1.00,8898.87,48.50,LOOSE_MOUNT_SPEED2
182,19048,-0.15,0.52,1.14,1.26,8085.58,48.50,LOOSE_MOUNT_SPEED2
183,19148,0.09,0.12,0.85,0.87,9081.86,48.50,LOOSE_MOUNT_SPEED2
184,19248,-0.20,0.04,1.07,1.09,8884.28,48.50,LOOSE_MOUNT_SPEED2
185,19348,-0.13,0.40,1.00,1.08,9235.28,48.50,LOOSE_MOUNT_SPEED2
186,19448,0.21,0.35,1.06,1.14,9459.09,48.50,LOOSE_MOUNT_SPEED2
187,19548,-0.26,-0.02,1.03,1.06,9033.63,48.50,LOOSE_MOUNT_SPEED2
188,19648,-0.18,0.35,1.10,1.17,9370.71,48.50,LOOSE_MOUNT_SPEED2
189,19748,0.25,0.34,1.00,1.08,9623.14,48.50,LOOSE_MOUNT_SPEED2
190,19848,-0.11,0.38,1.12,1.18,9113.15,48.50,LOOSE_MOUNT_SPEED2
191,19948,-0.11,0.15,0.92,0.93,9276.42,48.50,LOOSE_MOUNT_SPEED2
192,20048,0.17,0.43,0.98,1.08,8808.32,48.50,LOOSE_MOUNT_SPEED2
193,20148,-0.19,0.29,1.06,1.12,9405.21,48.50,LOOSE_MOUNT_SPEED2
194,20248,-0.14,0.10,0.98,1.00,9968.97,48.50,LOOSE_MOUNT_SPEED2
195,21019,0.23,0.58,1.06,1.23,9870.44,48.00,LOOSE_MOUNT_SPEED2
196,21118,0.06,0.40,1.08,1.15,8587.72,48.00,LOOSE_MOUNT_SPEED2
197,21218,0.01,0.28,0.83,0.87,8772.62,48.00,LOOSE_MOUNT_SPEED2
198,21318,0.22,0.30,1.03,1.10,9878.43,48.00,LOOSE_MOUNT_SPEED2
199,21418,-0.01,0.42,1.13,1.21,9238.37,48.00,LOOSE_MOUNT_SPEED2
200,21518,-0.02,0.26,0.86,0.90,8953.06,48.00,LOOSE_MOUNT_SPEED2
201,21618,0.28,0.56,1.21,1.37,9192.32,48.00,LOOSE_MOUNT_SPEED2
202,21718,-0.12,0.34,1.14,1.20,9139.67,48.00,LOOSE_MOUNT_SPEED2
203,21818,-0.06,0.23,0.90,0.93,8996.97,48.00,LOOSE_MOUNT_SPEED2
204,21918,0.30,0.54,1.15,1.30,8905.38,48.00,LOOSE_MOUNT_SPEED2
205,22018,0.13,0.75,1.20,1.42,9071.24,48.00,LOOSE_MOUNT_SPEED2
206,22118,-0.11,0.19,0.96,0.98,9467.52,48.00,LOOSE_MOUNT_SPEED2
207,22218,0.28,0.54,1.08,1.24,9497.01,48.00,LOOSE_MOUNT_SPEED2
208,22318,0.03,0.71,1.23,1.43,8701.75,48.00,LOOSE_MOUNT_SPEED2
209,22418,0.05,0.12,0.82,0.83,9655.70,48.00,LOOSE_MOUNT_SPEED2
210,22518,0.20,0.60,1.16,1.32,9195.23,48.00,LOOSE_MOUNT_SPEED2
211,22618,-0.04,0.60,1.24,1.38,9168.89,48.00,LOOSE_MOUNT_SPEED2
212,22718,0.03,0.15,0.85,0.87,8854.93,48.00,LOOSE_MOUNT_SPEED2
213,22818,0.21,0.58,1.12,1.28,8721.02,48.00,LOOSE_MOUNT_SPEED2
214,22918,0.10,0.85,1.25,1.51,9073.00,48.00,LOOSE_MOUNT_SPEED2
215,23018,-0.04,0.18,0.91,0.93,9155.80,48.00,LOOSE_MOUNT_SPEED2
216,23118,0.22,0.56,1.06,1.22,9504.49,48.00,LOOSE_MOUNT_SPEED2
217,23218,0.09,0.83,1.28,1.53,9392.72,48.00,LOOSE_MOUNT_SPEED2
218,23318,0.15,0.19,0.80,0.83,9215.20,48.00,LOOSE_MOUNT_SPEED2
219,23418,0.23,0.56,1.05,1.21,9364.41,48.00,LOOSE_MOUNT_SPEED2
220,23518,0.05,0.78,1.30,1.51,9550.72,48.00,LOOSE_MOUNT_SPEED2
221,23618,0.14,0.20,0.80,0.84,9773.23,48.00,LOOSE_MOUNT_SPEED2
222,23718,0.08,0.53,1.12,1.24,9936.87,48.00,LOOSE_MOUNT_SPEED2
223,23818,0.17,0.82,1.18,1.45,8936.28,48.00,LOOSE_MOUNT_SPEED2
224,23918,0.11,0.19,0.83,0.86,9222.28,48.00,LOOSE_MOUNT_SPEED2
225,24018,0.13,0.56,1.11,1.25,8973.82,48.00,LOOSE_MOUNT_SPEED2
226,24118,0.12,0.84,1.20,1.47,9489.17,48.00,LOOSE_MOUNT_SPEED2
227,24218,0.12,0.21,0.85,0.88,9978.16,48.00,LOOSE_MOUNT_SPEED2
228,24318,0.19,0.58,1.12,1.28,9570.81,48.00,LOOSE_MOUNT_SPEED2
229,24418,0.12,0.83,1.22,1.48,9533.87,48.00,LOOSE_MOUNT_SPEED2
230,24518,0.13,0.19,0.81,0.84,9893.57,48.00,LOOSE_MOUNT_SPEED2
231,24618,0.04,0.57,1.14,1.28,9750.99,48.00,LOOSE_MOUNT_SPEED2
232,24718,0.13,0.82,1.23,1.49,9557.35,48.00,LOOSE_MOUNT_SPEED2
233,24818,0.12,0.18,0.80,0.83,9195.40,48.00,LOOSE_MOUNT_SPEED2
234,24918,0.08,0.59,1.17,1.31,10071.94,48.00,LOOSE_MOUNT_SPEED2
235,25018,0.25,0.69,1.04,1.27,9113.66,48.00,LOOSE_MOUNT_SPEED2
236,25118,0.08,0.14,0.79,0.81,10047.39,48.00,LOOSE_MOUNT_SPEED2
237,25218,0.11,0.61,1.20,1.36,9739.65,48.00,LOOSE_MOUNT_SPEED2
238,25318,0.28,0.72,1.06,1.31,8533.72,48.00,LOOSE_MOUNT_SPEED2
239,25418,-0.06,0.29,0.94,0.99,9265.63,48.00,LOOSE_MOUNT_SPEED2
240,25518,0.10,0.61,1.20,1.35,8992.34,48.00,LOOSE_MOUNT_SPEED2
241,25618,0.28,0.74,1.07,1.33,8744.68,48.00,LOOSE_MOUNT_SPEED2
242,25718,-0.05,0.25,0.92,0.95,8874.05,48.00,LOOSE_MOUNT_SPEED2
243,25818,0.13,0.62,1.21,1.36,8946.96,48.00,LOOSE_MOUNT_SPEED2
244,25918,0.28,0.76,1.10,1.36,9282.30,48.00,LOOSE_MOUNT_SPEED2
245,26018,-0.06,0.22,0.90,0.93,8968.17,48.00,LOOSE_MOUNT_SPEED2
246,26118,0.10,0.62,1.06,1.23,8962.37,48.00,LOOSE_MOUNT_SPEED2
247,26218,0.29,0.76,1.09,1.36,9317.22,48.00,LOOSE_MOUNT_SPEED2
248,26318,-0.07,0.19,0.89,0.92,9114.17,48.00,LOOSE_MOUNT_SPEED2
249,26418,0.12,0.64,1.10,1.28,8849.29,48.00,LOOSE_MOUNT_SPEED2
250,26518,0.23,0.52,1.00,1.14,9717.49,48.00,LOOSE_MOUNT_SPEED2
251,26618,-0.07,0.17,0.89,0.90,9290.52,48.00,LOOSE_MOUNT_SPEED2
252,26718,0.12,0.65,1.11,1.29,8999.72,48.00,LOOSE_MOUNT_SPEED2
253,26818,0.25,0.52,0.99,1.15,9603.80,48.00,LOOSE_MOUNT_SPEED2
254,26918,-0.37,0.51,1.06,1.23,8955.94,48.00,LOOSE_MOUNT_SPEED2
255,27018,0.11,0.65,1.13,1.31,9252.44,48.00,LOOSE_MOUNT_SPEED2
256,27118,0.28,0.53,1.00,1.16,9309.43,48.00,LOOSE_MOUNT_SPEED2
257,27218,-0.36,0.46,1.04,1.19,8455.78,48.00,LOOSE_MOUNT_SPEED2
258,27318,0.12,0.66,1.14,1.32,9277.75,48.00,LOOSE_MOUNT_SPEED2
259,27418,0.31,0.53,0.98,1.16,9078.25,48.00,LOOSE_MOUNT_SPEED2
260,27518,-0.36,0.44,1.03,1.18,8742.67,48.00,LOOSE_MOUNT_SPEED2
261,27618,0.09,0.49,0.85,0.99,9738.99,48.00,LOOSE_MOUNT_SPEED2
262,27718,0.33,0.52,0.98,1.16,8784.46,48.00,LOOSE_MOUNT_SPEED2
263,27818,-0.35,0.42,1.04,1.17,9029.75,48.00,LOOSE_MOUNT_SPEED2
264,27918,0.06,0.50,0.87,1.00,10038.24,48.00,LOOSE_MOUNT_SPEED2
265,28018,0.00,0.57,1.14,1.27,9109.95,48.00,LOOSE_MOUNT_SPEED2
266,28118,-0.32,0.42,1.03,1.16,9450.69,48.00,LOOSE_MOUNT_SPEED2
267,28218,-0.01,0.53,0.88,1.03,8865.10,48.00,LOOSE_MOUNT_SPEED2
268,28318,0.01,0.58,1.15,1.29,9085.53,48.00,LOOSE_MOUNT_SPEED2
269,28418,-0.27,0.72,1.05,1.30,9123.76,48.00,LOOSE_MOUNT_SPEED2
270,28518,-0.03,0.57,0.89,1.06,9658.37,48.00,LOOSE_MOUNT_SPEED2
271,28618,-0.02,0.62,1.17,1.32,9019.31,48.00,LOOSE_MOUNT_SPEED2
272,28718,-0.23,0.69,0.99,1.23,8789.96,48.00,LOOSE_MOUNT_SPEED2
273,28818,-0.05,0.60,0.93,1.10,9285.03,48.00,LOOSE_MOUNT_SPEED2
274,28918,-0.04,0.63,1.18,1.34,9187.53,48.00,LOOSE_MOUNT_SPEED2
275,29018,-0.12,0.66,0.94,1.16,9185.72,48.00,LOOSE_MOUNT_SPEED2
276,29118,-0.08,0.48,0.88,1.00,10138.97,48.00,LOOSE_MOUNT_SPEED2
277,29218,-0.10,0.60,1.18,1.33,9306.45,48.00,LOOSE_MOUNT_SPEED2
278,29318,-0.04,0.64,0.91,1.11,9302.52,48.00,LOOSE_MOUNT_SPEED2
279,29418,-0.04,0.50,0.94,1.06,9573.63,48.00,LOOSE_MOUNT_SPEED2
280,29518,-0.30,0.87,1.26,1.56,9294.90,48.00,LOOSE_MOUNT_SPEED2
281,29618,0.12,-0.00,-0.00,0.12,9380.75,48.00,LOOSE_MOUNT_SPEED2
282,29718,-0.06,0.49,0.99,1.10,9779.50,48.00,LOOSE_MOUNT_SPEED2
283,29818,-0.37,0.85,1.21,1.52,8880.06,48.00,LOOSE_MOUNT_SPEED2
284,29918,0.11,0.53,0.85,1.01,9716.11,48.00,LOOSE_MOUNT_SPEED2
285,30018,-0.03,0.51,1.05,1.17,8888.67,48.00,LOOSE_MOUNT_SPEED2
