id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
57,6488,-0.05,0.60,1.05,1.21,8925.19,51.56,LOOSE_MOUNT_SPEED4
58,6588,-0.02,0.52,0.93,1.07,9090.43,51.56,LOOSE_MOUNT_SPEED4
59,6688,-0.04,0.35,0.95,1.01,9309.21,51.56,LOOSE_MOUNT_SPEED4
60,6788,-0.34,0.71,1.16,1.40,9373.91,51.56,LOOSE_MOUNT_SPEED4
61,6888,0.01,0.43,0.90,1.00,9513.48,51.56,LOOSE_MOUNT_SPEED4
62,6988,-0.08,0.53,1.08,1.20,10965.79,51.56,LOOSE_MOUNT_SPEED4
63,7088,-0.02,0.67,1.02,1.22,10930.15,51.56,LOOSE_MOUNT_SPEED4
64,7188,-0.03,0.31,1.01,1.06,10449.99,51.56,LOOSE_MOUNT_SPEED4
65,7288,-0.02,0.60,1.03,1.20,11458.18,51.56,LOOSE_MOUNT_SPEED4
66,7388,-0.00,0.29,0.98,1.02,10926.11,51.56,LOOSE_MOUNT_SPEED4
67,7488,-0.01,0.51,0.99,1.12,11259.87,51.56,LOOSE_MOUNT_SPEED4
68,7588,-0.21,0.44,0.99,1.10,11525.14,51.56,LOOSE_MOUNT_SPEED4
69,7688,-0.01,0.34,1.00,1.05,11875.88,51.56,LOOSE_MOUNT_SPEED4
70,7788,-0.01,0.64,1.03,1.21,11628.75,51.56,LOOSE_MOUNT_SPEED4
71,7888,-0.11,0.28,0.99,1.04,11365.13,51.56,LOOSE_MOUNT_SPEED4
72,7988,0.08,0.32,0.91,0.96,11942.12,51.56,LOOSE_MOUNT_SPEED4
73,8088,0.09,0.44,1.07,1.16,11777.37,51.56,LOOSE_MOUNT_SPEED4
74,8188,-0.02,0.45,1.19,1.27,12405.35,51.56,LOOSE_MOUNT_SPEED4
75,8288,-0.09,0.30,1.01,1.06,11455.77,51.56,LOOSE_MOUNT_SPEED4
76,8388,-0.01,0.29,0.87,0.92,12194.35,51.56,LOOSE_MOUNT_SPEED4
77,8488,0.13,0.43,0.96,1.06,12481.78,51.56,LOOSE_MOUNT_SPEED4
78,8588,0.06,0.49,1.13,1.24,12320.92,51.56,LOOSE_MOUNT_SPEED4
79,8688,-0.01,0.42,1.18,1.26,12873.54,51.56,LOOSE_MOUNT_SPEED4
80,8788,0.16,0.43,0.97,1.07,12732.58,51.56,LOOSE_MOUNT_SPEED4
81,8888,0.13,0.51,0.95,1.09,13264.26,51.56,LOOSE_MOUNT_SPEED4
82,8988,0.10,0.36,0.98,1.05,13689.12,51.56,LOOSE_MOUNT_SPEED4
83,9088,-0.01,0.24,1.03,1.06,12725.30,51.56,LOOSE_MOUNT_SPEED4
84,9188,-0.06,0.12,1.08,1.09,13258.20,51.56,LOOSE_MOUNT_SPEED4
85,9288,-0.02,0.37,1.22,1.27,13010.79,51.56,LOOSE_MOUNT_SPEED4
86,9388,0.12,0.38,1.14,1.21,13694.50,51.56,LOOSE_MOUNT_SPEED4
87,9488,0.27,0.38,0.96,1.07,12985.23,51.56,LOOSE_MOUNT_SPEED4
88,9588,0.16,0.51,0.92,1.06,12190.94,51.56,LOOSE_MOUNT_SPEED4
89,9688,0.02,0.47,1.05,1.15,13247.52,51.56,LOOSE_MOUNT_SPEED4
90,9788,0.03,0.33,1.14,1.18,12833.64,51.56,LOOSE_MOUNT_SPEED4
91,9888,-0.01,0.20,1.11,1.13,12829.00,51.56,LOOSE_MOUNT_SPEED4
92,9988,0.12,0.36,1.03,1.10,13166.36,51.56,LOOSE_MOUNT_SPEED4
93,10088,0.04,0.29,1.04,1.08,12706.39,51.56,LOOSE_MOUNT_SPEED4
94,10188,-0.09,0.38,1.04,1.11,12608.79,51.56,LOOSE_MOUNT_SPEED4
95,10288,0.02,0.41,1.02,1.10,12852.28,51.56,LOOSE_MOUNT_SPEED4
96,10388,-0.05,0.43,1.02,1.11,13454.74,51.56,LOOSE_MOUNT_SPEED4
97,10488,-0.14,0.39,1.01,1.09,13541.67,51.56,LOOSE_MOUNT_SPEED4
98,10588,-0.08,0.41,1.04,1.12,13519.53,51.56,LOOSE_MOUNT_SPEED4
99,10688,-0.09,0.41,1.03,1.11,14093.67,51.56,LOOSE_MOUNT_SPEED4
100,10788,-0.10,0.36,1.03,1.09,13728.22,51.56,LOOSE_MOUNT_SPEED4
101,11559,-0.05,0.32,1.04,1.09,15063.79,51.75,LOOSE_MOUNT_SPEED4
102,11658,-0.01,0.48,1.05,1.16,15037.13,51.75,LOOSE_MOUNT_SPEED4
