id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
62,6988,-0.02,-0.00,-0.00,0.02,149.34,44.44,IMBALANCE_SPEED2
63,7088,-0.04,0.51,1.01,1.13,169.39,44.44,IMBALANCE_SPEED2
64,7188,-0.05,0.44,1.00,1.09,166.25,44.44,IMBALANCE_SPEED2
65,7287,0.38,-1.96,-0.52,2.06,143.75,44.44,IMBALANCE_SPEED2
66,7388,-0.06,0.43,1.00,1.09,230.84,44.44,IMBALANCE_SPEED2
67,7487,0.38,-1.96,-0.52,2.06,191.44,44.44,IMBALANCE_SPEED2
68,7588,-0.05,0.46,0.99,1.10,256.85,44.44,IMBALANCE_SPEED2
69,7687,0.38,-1.96,-0.52,2.06,169.86,44.44,IMBALANCE_SPEED2
70,7788,-0.03,0.51,1.03,1.15,311.05,44.44,IMBALANCE_SPEED2
71,7887,0.38,-1.96,-0.52,2.06,239.51,44.44,IMBALANCE_SPEED2
72,7988,-0.02,0.45,1.01,1.10,1049.81,44.44,IMBALANCE_SPEED2
73,8087,0.38,-1.96,-0.52,2.06,154.21,44.44,IMBALANCE_SPEED2
74,8188,-0.04,-0.00,-0.00,0.04,818.98,44.44,IMBALANCE_SPEED2
75,8288,-0.01,1.00,-0.00,1.00,233.57,44.44,IMBALANCE_SPEED2
76,8387,0.38,-1.96,-0.52,2.06,292.69,44.44,IMBALANCE_SPEED2
77,8488,-0.02,0.33,1.03,1.09,360.23,44.44,IMBALANCE_SPEED2
78,8588,-0.01,-0.00,-0.00,0.01,194.99,44.44,IMBALANCE_SPEED2
79,8688,-0.02,0.47,1.01,1.12,378.60,44.44,IMBALANCE_SPEED2
80,8788,-0.05,0.31,1.06,1.10,387.86,44.44,IMBALANCE_SPEED2
81,8887,0.38,-1.96,-0.52,2.06,238.68,44.44,IMBALANCE_SPEED2
82,8988,0.01,0.48,1.04,1.14,355.40,44.44,IMBALANCE_SPEED2
83,9087,0.38,-1.96,-0.52,2.06,362.05,44.44,IMBALANCE_SPEED2
84,9188,-0.03,0.33,1.07,1.12,179.19,44.44,IMBALANCE_SPEED2
85,9287,0.38,-1.96,-0.52,2.06,1078.40,44.44,IMBALANCE_SPEED2
86,9388,0.04,0.47,1.01,1.12,272.70,44.44,IMBALANCE_SPEED2
87,9487,0.38,-1.96,-0.52,2.06,296.72,44.44,IMBALANCE_SPEED2
88,9588,-0.00,-0.00,-0.00,0.00,257.32,44.44,IMBALANCE_SPEED2
89,9688,0.06,0.48,1.03,1.14,286.86,44.44,IMBALANCE_SPEED2
90,9788,-0.04,-0.00,-0.00,0.04,1051.74,44.44,IMBALANCE_SPEED2
91,9887,0.38,-1.96,-0.52,2.06,553.17,44.44,IMBALANCE_SPEED2
92,9988,-0.02,0.31,1.08,1.13,342.65,44.44,IMBALANCE_SPEED2
93,10087,0.38,-1.96,-0.52,2.06,239.19,44.44,IMBALANCE_SPEED2
94,10188,0.07,-0.00,-0.00,0.07,154.39,44.44,IMBALANCE_SPEED2
95,10287,0.38,-1.96,-0.52,2.06,377.44,44.44,IMBALANCE_SPEED2
96,10388,-0.10,0.31,1.04,1.09,479.40,44.44,IMBALANCE_SPEED2
97,10487,0.38,-1.96,-0.52,2.06,282.63,44.44,IMBALANCE_SPEED2
98,10588,0.11,-0.00,-0.00,0.11,229.14,44.44,IMBALANCE_SPEED2
99,10687,0.38,-1.96,-0.52,2.06,294.26,44.44,IMBALANCE_SPEED2
100,10788,0.14,0.50,1.01,1.14,259.49,44.44,IMBALANCE_SPEED2
101,11559,0.38,-1.96,-0.52,2.06,356.92,44.69,IMBALANCE_SPEED2
102,11658,0.09,-0.00,-0.00,0.09,806.19,44.69,IMBALANCE_SPEED2
103,11757,0.38,-1.96,-0.52,2.06,724.77,44.69,IMBALANCE_SPEED2
104,11858,0.11,-0.00,-0.00,0.11,663.45,44.69,IMBALANCE_SPEED2
105,11958,0.17,0.26,0.97,1.02,638.87,44.69,IMBALANCE_SPEED2
106,12058,0.09,-0.00,-0.00,0.09,497.25,44.69,IMBALANCE_SPEED2
107,12158,0.04,0.37,1.04,1.10,487.55,44.69,IMBALANCE_SPEED2
108,12258,0.14,0.35,1.02,1.08,675.54,44.69,IMBALANCE_SPEED2
109,12358,0.11,0.22,0.99,1.02,600.34,44.69,IMBALANCE_SPEED2
110,12458,0.05,-0.00,-0.00,0.05,817.80,44.69,IMBALANCE_SPEED2
111,12558,-0.00,0.13,1.06,1.07,980.76,44.69,IMBALANCE_SPEED2
112,12657,0.38,-1.96,-0.52,2.06,818.41,44.69,IMBALANCE_SPEED2
113,12758,0.04,0.23,1.03,1.06,784.81,44.69,IMBALANCE_SPEED2
114,12858,0.02,0.36,0.98,1.04,853.62,44.69,IMBALANCE_SPEED2
115,12958,0.16,-0.00,-0.00,0.16,764.01,44.69,IMBALANCE_SPEED2
116,13058,0.04,0.40,1.01,1.09,863.00,44.69,IMBALANCE_SPEED2
117,13158,0.07,0.26,1.08,1.11,805.11,44.69,IMBALANCE_SPEED2
118,13258,-0.08,0.15,1.02,1.04,nan,44.69,IMBALANCE_SPEED2
119,13358,-0.24,0.35,0.97,1.06,1095.65,44.69,IMBALANCE_SPEED2
120,13458,0.15,0.49,1.04,1.15,nan,44.69,IMBALANCE_SPEED2
121,13558,0.19,0.40,1.10,1.18,1378.14,44.69,IMBALANCE_SPEED2
122,13658,-0.22,0.19,1.01,1.05,nan,44.69,IMBALANCE_SPEED2
123,13758,-0.53,0.16,0.90,1.05,990.58,44.69,IMBALANCE_SPEED2
124,13858,0.07,-0.00,-0.00,0.07,961.61,44.69,IMBALANCE_SPEED2
125,13958,-0.40,-0.08,0.99,1.07,1087.30,44.69,IMBALANCE_SPEED2
126,14058,0.02,0.36,1.01,1.07,1296.38,44.69,IMBALANCE_SPEED2
127,14158,0.03,0.57,1.02,1.17,1084.10,44.69,IMBALANCE_SPEED2
128,14258,-0.54,-0.00,-0.00,0.54,1044.83,44.69,IMBALANCE_SPEED2
129,14358,0.08,0.38,0.99,1.06,1008.15,44.69,IMBALANCE_SPEED2
130,14458,0.10,0.59,1.08,1.23,1231.32,44.69,IMBALANCE_SPEED2
131,14558,0.08,0.42,0.97,1.07,1497.42,44.69,IMBALANCE_SPEED2
132,14658,-0.07,0.46,1.01,1.11,1588.42,44.69,IMBALANCE_SPEED2
133,14758,0.18,-0.00,-0.00,0.18,1502.40,44.69,IMBALANCE_SPEED2
134,14858,-0.16,0.48,1.08,1.19,643.92,44.69,IMBALANCE_SPEED2
135,14958,-0.27,-0.00,-0.00,0.27,1728.44,44.69,IMBALANCE_SPEED2
136,15058,-0.10,0.54,0.91,1.06,1334.04,44.69,IMBALANCE_SPEED2
137,15158,0.33,-0.00,-0.00,0.33,1658.12,44.69,IMBALANCE_SPEED2
138,15258,-0.17,0.39,1.11,1.18,1372.79,44.69,IMBALANCE_SPEED2
139,15358,0.32,0.35,1.05,1.16,1413.26,44.69,IMBALANCE_SPEED2
140,15458,-0.12,0.04,1.07,1.08,1499.46,44.69,IMBALANCE_SPEED2
141,15558,0.32,0.24,0.98,1.06,1514.81,44.69,IMBALANCE_SPEED2
142,15658,-0.20,-0.00,-0.00,0.20,1657.02,44.69,IMBALANCE_SPEED2
143,15758,0.28,0.10,1.04,1.09,1660.49,44.69,IMBALANCE_SPEED2
144,15858,-0.14,-0.00,-0.00,0.14,1738.89,44.69,IMBALANCE_SPEED2
145,15958,-0.28,0.72,1.17,1.40,1854.41,44.69,IMBALANCE_SPEED2
146,16058,0.08,0.45,0.93,1.04,1920.99,44.69,IMBALANCE_SPEED2
147,16158,0.33,-0.00,-0.00,0.33,1949.86,44.69,IMBALANCE_SPEED2
148,16258,-0.21,0.51,0.81,0.98,1961.79,44.69,IMBALANCE_SPEED2
149,16358,-0.17,0.55,1.02,1.17,1754.72,44.69,IMBALANCE_SPEED2
150,16458,0.47,-0.00,-0.00,0.47,2115.24,44.69,IMBALANCE_SPEED2
151,16558,0.15,0.54,1.01,1.15,2145.38,44.69,IMBALANCE_SPEED2
152,16658,0.04,0.16,1.27,1.28,2106.39,44.69,IMBALANCE_SPEED2
153,16758,0.11,0.60,0.85,1.05,1941.82,44.69,IMBALANCE_SPEED2
154,16858,-0.13,0.28,1.03,1.07,2142.31,44.69,IMBALANCE_SPEED2
155,16958,-0.49,-0.00,-0.00,0.49,2324.15,44.69,IMBALANCE_SPEED2
156,17058,-0.52,0.90,0.85,1.34,1973.69,44.69,IMBALANCE_SPEED2
157,17158,0.07,-0.00,-0.00,0.07,2246.12,44.69,IMBALANCE_SPEED2
158,17258,-0.14,0.51,1.11,1.23,2467.41,44.69,IMBALANCE_SPEED2
159,17358,-0.44,0.83,0.90,1.30,1998.22,44.69,IMBALANCE_SPEED2
160,17458,-0.17,0.21,1.04,1.07,2371.05,44.69,IMBALANCE_SPEED2
161,17558,-0.44,0.40,1.08,1.23,2334.14,44.69,IMBALANCE_SPEED2
162,17658,-0.29,0.84,0.89,1.26,2028.30,44.69,IMBALANCE_SPEED2
163,17758,-0.27,0.66,0.91,1.15,2372.50,44.69,IMBALANCE_SPEED2
164,17858,0.12,-0.00,-0.00,0.13,2514.71,44.69,IMBALANCE_SPEED2
165,17958,0.55,0.12,-0.00,0.56,2190.28,44.69,IMBALANCE_SPEED2
166,18058,0.09,0.79,0.90,1.20,1940.33,44.69,IMBALANCE_SPEED2
167,18158,-0.25,-0.00,-0.00,0.25,2594.02,44.69,IMBALANCE_SPEED2
168,18258,-0.07,0.01,1.16,1.16,2803.81,44.69,IMBALANCE_SPEED2
169,18358,0.78,0.41,1.16,1.46,2457.67,44.69,IMBALANCE_SPEED2
170,18458,-0.05,0.81,0.86,1.18,1377.24,44.69,IMBALANCE_SPEED2
171,18558,-0.25,-0.00,-0.00,0.25,2248.95,44.69,IMBALANCE_SPEED2
172,18658,0.15,-0.08,1.15,1.16,2609.04,44.69,IMBALANCE_SPEED2
173,18758,0.61,0.26,1.24,1.40,2634.50,44.69,IMBALANCE_SPEED2
174,18858,-0.26,0.88,1.04,1.39,2136.68,44.69,IMBALANCE_SPEED2
175,18958,-0.26,0.64,0.88,1.12,2267.85,44.69,IMBALANCE_SPEED2
176,19058,0.23,0.20,1.02,1.07,2546.95,44.69,IMBALANCE_SPEED2
177,19158,-0.49,0.20,1.13,1.25,2756.56,44.69,IMBALANCE_SPEED2
178,19258,0.62,-0.00,-0.00,0.62,2575.99,44.69,IMBALANCE_SPEED2
179,19358,-0.31,-0.00,-0.00,0.31,2207.38,44.69,IMBALANCE_SPEED2
180,19458,-0.22,0.58,0.86,1.06,2495.68,44.69,IMBALANCE_SPEED2
181,19558,0.08,0.24,0.96,0.99,2696.23,44.69,IMBALANCE_SPEED2
182,19658,-0.03,-0.16,1.22,1.23,2965.77,44.69,IMBALANCE_SPEED2
183,19758,-0.06,-0.01,1.16,1.16,2933.30,44.69,IMBALANCE_SPEED2
184,19858,0.34,-0.00,-0.00,0.34,2990.51,44.69,IMBALANCE_SPEED2
185,19958,-0.22,0.56,1.00,1.17,2524.32,44.69,IMBALANCE_SPEED2
186,20058,-0.17,0.60,0.87,1.07,2396.33,44.69,IMBALANCE_SPEED2
