timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
308787,0.02,0.02,0.03,0.04,31.82,31.94,OFF
308888,0.02,0.39,1.03,1.10,17.19,31.94,OFF
308988,0.02,0.39,-0.00,0.39,24.10,31.94,OFF
309088,0.02,0.39,1.03,1.10,43.64,31.94,OFF
309188,0.02,0.38,1.03,1.10,42.81,31.94,OFF
309387,0.02,0.02,0.03,0.04,38.23,31.94,OFF
309488,0.02,0.39,1.03,1.10,32.89,31.94,OFF
309588,0.02,0.39,1.03,1.10,19.64,31.94,OFF
309787,0.02,0.02,0.03,0.04,51.40,31.94,OFF
309888,0.02,0.38,1.03,1.10,46.49,31.94,OFF
309988,0.02,0.38,1.03,1.10,19.03,31.94,OFF
310187,0.02,0.02,0.03,0.04,35.00,31.94,OFF
310288,0.02,0.38,1.02,1.09,27.68,31.94,OFF
310388,0.02,0.39,-0.00,0.39,30.47,31.94,OFF
310488,0.02,0.38,1.03,1.10,28.73,31.94,OFF
310588,0.02,0.39,1.03,1.10,27.84,31.94,OFF
310787,0.02,0.02,0.03,0.04,33.55,31.94,OFF
310888,0.02,0.38,1.03,1.10,35.27,31.94,OFF
310988,0.02,0.38,0.50,0.63,17.55,31.94,OFF
311187,0.02,0.02,0.03,0.04,28.06,31.94,OFF
311288,0.02,0.39,1.03,1.10,24.52,31.94,OFF
311388,0.02,0.38,1.03,1.10,18.15,31.94,OFF
311587,0.02,0.02,0.03,0.04,18.31,31.94,OFF
311688,0.02,0.39,1.02,1.10,17.48,31.94,OFF
311788,0.02,0.38,-0.00,0.38,30.44,31.94,OFF
311888,0.02,0.38,1.03,1.10,21.17,31.94,OFF
311988,0.02,0.39,1.03,1.10,25.75,31.94,OFF
312187,0.02,0.02,0.03,0.04,23.78,31.94,OFF
312288,0.02,0.39,1.03,1.10,19.40,31.94,OFF
312388,0.02,0.38,0.50,0.63,25.06,31.94,OFF
312587,0.02,0.02,0.03,0.04,16.75,31.94,OFF
312688,0.02,0.38,1.03,1.10,15.33,31.94,OFF
312788,0.02,0.38,1.02,1.09,36.66,31.94,OFF
312987,0.02,0.02,0.03,0.04,47.68,31.94,OFF
313088,0.02,0.38,1.03,1.10,30.79,31.94,OFF
313188,0.02,0.38,0.50,0.63,22.70,31.94,OFF
313387,0.02,0.02,0.03,0.04,41.29,31.94,OFF
313488,0.02,0.39,1.03,1.10,29.03,31.94,OFF
313588,0.02,0.39,1.03,1.10,37.89,31.94,OFF
313787,0.02,0.02,0.03,0.04,30.53,31.94,OFF
314559,0.02,0.38,1.03,1.10,22.85,31.94,OFF
314658,0.02,0.38,1.03,1.10,34.97,31.94,OFF
314758,0.02,0.38,1.02,1.09,16.08,31.94,OFF
314957,0.02,0.02,0.03,0.04,23.55,31.94,OFF
315058,0.02,0.38,1.02,1.09,25.80,31.94,OFF
315257,0.02,0.02,0.03,0.04,27.92,31.94,OFF
315358,0.02,0.39,1.03,1.10,18.25,31.94,OFF
315557,0.02,0.02,0.03,0.04,49.24,31.94,OFF
315658,0.02,0.38,1.02,1.09,46.00,31.94,OFF
315758,0.02,0.38,1.06,1.13,18.78,31.94,OFF
315957,0.02,0.02,0.03,0.04,25.08,31.94,OFF
316058,0.02,0.39,1.03,1.10,30.98,31.94,OFF
316257,0.02,0.02,0.03,0.04,24.02,31.94,OFF
316358,0.02,0.38,1.03,1.10,36.43,31.94,OFF
316557,0.02,0.02,0.03,0.04,27.45,31.94,OFF
316658,0.02,0.38,1.02,1.09,36.10,31.94,OFF
316857,0.02,0.02,0.03,0.04,20.68,31.94,OFF
316958,0.03,0.39,1.03,1.10,22.43,31.94,OFF
317157,0.02,0.02,0.03,0.04,23.71,31.94,OFF
317258,0.02,0.38,1.03,1.09,39.23,31.94,OFF
317457,0.02,0.02,0.03,0.04,24.94,31.94,OFF
317558,0.02,0.38,1.03,1.10,29.59,31.94,OFF
317757,0.02,0.02,0.03,0.04,19.71,31.94,OFF
317858,0.02,0.39,1.03,1.10,38.75,31.94,OFF
318057,0.02,0.02,0.03,0.04,26.41,31.94,OFF
318158,0.02,0.38,1.03,1.10,22.59,31.94,OFF
318357,0.02,0.02,0.03,0.04,27.36,31.94,OFF
318458,0.02,0.38,1.03,1.10,34.85,31.94,OFF
318657,0.02,0.02,0.03,0.04,22.92,31.94,OFF
318758,0.02,0.38,1.03,1.10,42.98,31.94,OFF
318957,0.02,0.02,0.03,0.04,38.97,31.94,OFF
319058,0.02,0.39,1.03,1.10,19.80,31.94,OFF
319257,0.02,0.02,0.03,0.04,25.91,31.94,OFF
319358,0.02,0.38,1.03,1.09,15.10,31.94,OFF
319557,0.02,0.02,0.03,0.04,22.75,31.94,OFF
319658,0.02,0.38,1.03,1.10,59.63,31.94,OFF
319857,0.02,0.02,0.03,0.04,25.77,31.94,OFF
319958,0.02,0.39,1.02,1.09,27.12,31.94,OFF
320157,0.02,0.02,0.03,0.04,21.67,31.94,OFF
320258,0.02,0.38,1.03,1.10,52.21,31.94,OFF
320457,0.02,0.02,0.03,0.04,30.65,31.94,OFF
320558,0.02,0.38,1.03,1.10,24.35,31.94,OFF
320757,0.02,0.02,0.03,0.04,20.90,31.94,OFF
320858,0.02,0.39,1.03,1.10,20.45,31.94,OFF
321057,0.02,0.02,0.03,0.04,22.81,31.94,OFF
321158,0.02,0.39,1.03,1.10,22.73,31.94,OFF
321357,0.02,0.02,0.03,0.04,22.88,31.94,OFF
321458,0.02,0.39,1.03,1.10,31.85,31.94,OFF
321657,0.02,0.02,0.03,0.04,33.96,31.94,OFF
321758,0.02,0.39,1.03,1.10,22.55,31.94,OFF
321957,0.02,0.02,0.03,0.04,25.61,31.94,OFF
322058,0.02,0.38,1.03,1.10,31.26,31.94,OFF
322257,0.02,0.02,0.03,0.04,46.34,31.94,OFF
322358,0.02,0.38,1.03,1.10,23.54,31.94,OFF
322557,0.02,0.02,0.03,0.04,31.37,31.94,OFF
322658,0.02,0.38,1.03,1.10,33.24,31.94,OFF
322857,0.02,0.02,0.03,0.04,14.78,31.94,OFF
322958,0.02,0.39,1.03,1.10,37.40,31.94,OFF
323058,0.02,0.38,1.03,1.10,18.14,31.94,OFF
323257,0.02,0.02,0.03,0.04,35.07,31.94,OFF
323358,0.02,0.39,1.02,1.10,19.24,31.94,OFF
323458,0.01,0.39,1.06,1.13,57.79,31.94,OFF
323657,0.02,0.02,0.03,0.04,18.45,31.94,OFF
323758,0.02,0.38,1.03,1.10,28.92,31.94,OFF
323957,0.02,0.02,0.03,0.04,19.79,31.94,OFF
324729,0.02,0.38,1.03,1.10,26.91,31.94,OFF
324828,0.02,0.38,1.03,1.10,43.31,31.94,OFF
324928,0.02,0.38,1.03,1.10,17.35,31.94,OFF
325127,0.02,0.02,0.03,0.04,29.96,31.94,OFF
325228,0.02,0.38,1.03,1.10,17.86,31.94,OFF
325328,0.02,0.39,0.50,0.63,27.13,31.94,OFF
325527,0.02,0.02,0.03,0.04,26.45,31.94,OFF
325628,0.02,0.38,1.03,1.10,28.17,31.94,OFF
325728,0.02,0.39,1.03,1.10,13.95,31.94,OFF
325927,0.02,0.02,0.03,0.04,21.33,31.94,OFF
326028,0.02,0.39,1.02,1.09,29.78,31.94,OFF
326128,0.02,0.38,1.03,1.09,22.41,31.94,OFF
326327,0.02,0.02,0.03,0.04,20.23,31.94,OFF
326428,0.02,0.39,1.03,1.10,34.35,31.94,OFF
326528,0.02,0.38,1.03,1.10,24.14,31.94,OFF
326727,0.02,0.02,0.03,0.04,45.76,31.94,OFF
326828,0.02,0.38,1.03,1.10,28.30,31.94,OFF
326928,0.02,0.38,1.03,1.10,30.17,31.94,OFF
327127,0.02,0.02,0.03,0.04,37.43,31.94,OFF
327228,0.02,0.39,1.03,1.10,36.96,31.94,OFF
327328,0.02,0.39,1.03,1.10,29.31,31.94,OFF
327527,0.02,0.02,0.03,0.04,29.43,31.94,OFF
327628,0.02,0.39,1.03,1.10,40.20,31.94,OFF
327728,0.02,0.38,1.03,1.10,23.95,31.94,OFF
327927,0.02,0.02,0.03,0.04,19.27,31.94,OFF
328028,0.02,0.38,1.02,1.09,17.26,31.94,OFF
328128,0.02,0.39,1.03,1.10,31.23,31.94,OFF
328327,0.02,0.02,0.03,0.04,23.26,31.94,OFF
328428,0.02,0.38,1.03,1.10,32.71,31.94,OFF
328528,0.02,0.38,-0.00,0.38,25.26,31.94,OFF
328628,0.02,0.39,1.03,1.10,23.44,31.94,OFF
328728,0.02,0.39,1.03,1.10,53.12,31.94,OFF
328927,0.02,0.02,0.03,0.04,19.59,31.94,OFF
329028,0.02,0.38,1.02,1.09,32.52,31.94,OFF
329128,0.02,0.38,1.03,1.10,18.69,31.94,OFF
329327,0.02,0.02,0.03,0.04,29.03,31.94,OFF
329428,0.02,0.39,1.02,1.10,28.28,31.94,OFF
329528,0.02,0.39,1.03,1.10,23.18,31.94,OFF
329727,0.02,0.02,0.03,0.04,21.25,31.94,OFF
329828,0.02,0.38,1.03,1.10,50.95,31.94,OFF
329928,0.02,0.38,1.03,1.09,46.24,31.94,OFF
330127,0.02,0.02,0.03,0.04,31.69,31.94,OFF
330228,0.02,0.38,1.03,1.10,50.32,31.94,OFF
330328,0.02,0.38,-0.00,0.38,23.01,31.94,OFF
330428,0.02,0.39,1.03,1.10,24.46,31.94,OFF
330528,0.02,0.38,1.03,1.10,22.01,31.94,OFF
330727,0.02,0.02,0.03,0.04,41.12,31.94,OFF
330828,0.02,0.38,1.03,1.10,66.89,31.94,OFF
330928,0.02,0.39,1.03,1.10,24.35,31.94,OFF
331127,0.02,0.02,0.03,0.04,34.01,31.94,OFF
331228,0.02,0.38,1.02,1.09,27.54,31.94,OFF
331328,0.02,0.39,1.03,1.10,25.87,31.94,OFF
331527,0.02,0.02,0.03,0.04,21.83,31.94,OFF
331628,0.03,0.38,1.03,1.10,22.45,31.94,OFF
331728,0.02,0.39,-0.00,0.39,36.68,31.94,OFF
331828,0.03,0.39,1.03,1.10,37.80,31.94,OFF
331928,0.02,0.38,1.03,1.10,32.22,31.94,OFF
332127,0.02,0.02,0.03,0.04,26.14,31.94,OFF
332228,0.02,0.38,1.03,1.10,25.08,31.94,OFF
332328,0.02,0.38,1.03,1.10,25.16,31.94,OFF
332527,0.02,0.02,0.03,0.04,35.88,31.94,OFF
332628,0.02,0.39,1.03,1.10,26.17,31.94,OFF
332728,0.02,0.39,1.03,1.10,30.54,31.94,OFF
332927,0.02,0.02,0.03,0.04,32.23,31.94,OFF
333028,0.02,0.38,1.02,1.09,37.44,31.94,OFF
333128,0.02,0.38,-0.00,0.38,41.21,31.94,OFF
333228,0.02,0.38,1.03,1.09,35.16,31.94,OFF
333328,0.02,0.38,1.03,1.10,42.75,31.94,OFF
333527,0.02,0.02,0.03,0.04,37.62,31.94,OFF
333628,0.02,0.38,1.03,1.10,18.93,31.94,OFF
333728,0.02,0.39,1.03,1.10,25.13,31.94,OFF
333927,0.02,0.02,0.03,0.04,29.14,31.94,OFF
334028,0.02,0.38,1.03,1.10,30.62,31.94,OFF
334799,0.02,0.38,1.03,1.10,29.89,31.94,OFF
334898,0.02,0.39,1.03,1.10,34.51,31.94,OFF
334998,0.02,0.38,1.03,1.10,33.61,31.94,OFF
335197,0.02,0.02,0.03,0.04,34.90,31.94,OFF
335298,0.02,0.39,1.03,1.10,24.12,31.94,OFF
335398,0.02,0.39,1.03,1.10,27.34,31.94,OFF
335597,0.02,0.02,0.03,0.04,38.78,31.94,OFF
335698,0.02,0.38,1.03,1.10,29.17,31.94,OFF
335798,0.02,0.38,-0.00,0.38,27.30,31.94,OFF
335898,0.02,0.38,1.03,1.10,27.56,31.94,OFF
335998,0.02,0.38,1.03,1.10,35.41,31.94,OFF
336197,0.02,0.02,0.03,0.04,19.19,31.94,OFF
336298,0.02,0.38,1.03,1.10,44.89,31.94,OFF
336398,0.02,0.38,-0.00,0.39,15.35,31.94,OFF
336498,0.02,0.38,1.03,1.10,47.37,31.94,OFF
336598,0.02,0.38,1.03,1.10,29.20,31.94,OFF
336797,0.02,0.02,0.03,0.04,34.77,31.94,OFF
336898,0.02,0.38,1.03,1.10,28.77,31.94,OFF
336998,0.02,0.38,-0.00,0.38,20.05,31.94,OFF
337098,0.02,0.38,1.03,1.10,25.93,31.94,OFF
337198,0.02,0.38,1.03,1.10,20.56,31.94,OFF
337397,0.02,0.02,0.03,0.04,26.14,31.94,OFF
337498,0.02,0.38,1.02,1.09,23.60,31.94,OFF
337598,0.02,0.38,-0.00,0.38,19.00,31.94,OFF
337698,0.01,0.38,1.02,1.09,19.23,31.94,OFF
337798,0.02,0.38,1.03,1.10,38.33,31.94,OFF
337997,0.02,0.02,0.03,0.04,23.62,31.94,OFF
338098,0.02,0.38,1.03,1.10,41.35,31.94,OFF
338198,0.02,0.38,-0.00,0.38,28.46,31.94,OFF
338298,0.02,0.38,1.03,1.10,82.76,31.94,OFF
338398,0.02,0.38,1.03,1.09,56.84,31.94,OFF
338597,0.02,0.02,0.03,0.04,49.96,31.94,OFF
338698,0.02,0.38,1.03,1.10,27.34,31.94,OFF
338798,0.02,0.38,-0.00,0.38,16.62,31.94,OFF
338898,0.02,0.38,1.03,1.10,25.29,31.94,OFF
338998,0.02,0.39,1.03,1.10,32.13,31.94,OFF
339197,0.02,0.02,0.03,0.04,36.03,31.94,OFF
339298,0.02,0.39,1.03,1.10,30.93,31.94,OFF
339398,0.02,0.38,-0.00,0.38,18.95,31.94,OFF
339498,0.02,0.12,-0.00,0.13,44.23,31.94,OFF
339598,0.02,0.38,1.02,1.09,24.32,31.94,OFF
339797,0.02,0.02,0.03,0.04,50.24,31.94,OFF
339898,0.02,0.38,1.02,1.09,32.39,31.94,OFF
339998,0.02,0.38,-0.00,0.38,25.69,31.94,OFF
340098,0.02,0.38,1.03,1.10,37.82,31.94,OFF
340198,0.02,0.39,1.03,1.10,24.63,31.94,OFF
340397,0.02,0.02,0.03,0.04,53.37,31.94,OFF
340498,0.02,0.38,1.03,1.10,23.61,31.94,OFF
340598,0.02,0.39,1.02,1.09,22.91,31.94,OFF
340797,0.02,0.02,0.03,0.04,34.55,31.94,OFF
340898,0.02,0.39,1.03,1.10,41.65,31.94,OFF
340998,0.02,0.39,-0.00,0.39,60.39,31.94,OFF
341098,0.02,0.38,1.04,1.10,30.48,31.94,OFF
341198,0.02,0.39,1.03,1.10,21.81,31.94,OFF
341397,0.02,0.02,0.03,0.04,20.32,31.94,OFF
341498,0.02,0.38,1.03,1.10,24.21,31.94,OFF
341598,0.02,0.39,1.03,1.10,27.28,31.94,OFF
341797,0.02,0.02,0.03,0.04,19.21,31.94,OFF
341898,0.02,0.38,1.03,1.10,26.54,31.94,OFF
341998,0.02,0.38,0.50,0.63,31.04,31.94,OFF
342197,0.02,0.02,0.03,0.04,36.30,31.94,OFF
342298,0.02,0.38,1.03,1.10,23.07,31.94,OFF
342398,0.02,0.39,1.03,1.10,37.90,31.94,OFF
342597,0.02,0.02,0.03,0.04,30.34,31.94,OFF
342698,0.02,0.38,1.03,1.10,18.36,31.94,OFF
342798,0.02,0.39,1.03,1.10,22.76,31.94,OFF
342997,0.02,0.02,0.03,0.04,26.40,31.94,OFF
343098,0.02,0.39,1.03,1.10,44.73,31.94,OFF
343198,0.02,0.38,1.03,1.10,14.92,31.94,OFF
343397,0.02,0.02,0.03,0.04,19.49,31.94,OFF
343498,0.02,0.38,1.03,1.10,37.12,31.94,OFF
343598,0.02,0.38,1.03,1.10,36.42,31.94,OFF
343797,0.02,0.02,0.03,0.04,49.30,31.94,OFF
343898,0.02,0.38,1.03,1.09,20.04,31.94,OFF
343998,0.02,0.38,1.03,1.09,61.92,31.94,OFF
344197,0.02,0.02,0.03,0.04,26.92,31.94,OFF
344969,0.02,0.38,1.03,1.10,15.52,31.94,OFF
345068,0.02,0.38,1.03,1.10,53.60,31.94,OFF
345168,0.02,0.38,1.03,1.10,33.93,31.94,OFF
345367,0.02,0.02,0.03,0.04,27.07,31.94,OFF
345468,0.02,0.38,1.03,1.10,30.44,31.94,OFF
345667,0.02,0.02,0.03,0.04,17.39,31.94,OFF
345768,0.02,0.39,1.02,1.09,33.66,31.94,OFF
345967,0.02,0.02,0.03,0.04,24.97,31.94,OFF
346068,0.02,0.38,1.03,1.10,23.91,31.94,OFF
346267,0.02,0.02,0.03,0.04,22.20,31.94,OFF
346368,0.02,0.39,1.02,1.09,35.30,31.94,OFF
346567,0.02,0.02,0.03,0.04,18.17,31.94,OFF
346668,0.02,0.38,1.03,1.10,25.53,31.94,OFF
346867,0.02,0.02,0.03,0.04,59.70,31.94,OFF
346968,0.02,0.39,1.02,1.10,15.18,31.94,OFF
347167,0.02,0.02,0.03,0.04,18.84,31.94,OFF
347268,0.02,0.39,1.03,1.10,24.53,31.94,OFF
347467,0.02,0.02,0.03,0.04,28.66,31.94,OFF
347568,0.02,0.38,1.03,1.10,31.90,31.94,OFF
347767,0.02,0.02,0.03,0.04,32.02,31.94,OFF
347868,0.03,0.39,1.03,1.10,28.27,31.94,OFF
347968,0.02,0.39,1.06,1.13,37.88,31.94,OFF
348167,0.02,0.02,0.03,0.04,38.93,31.94,OFF
348268,0.02,0.39,1.03,1.10,19.55,31.94,OFF
348467,0.02,0.02,0.03,0.04,27.00,31.94,OFF
348568,0.02,0.38,1.03,1.10,28.15,31.94,OFF
348767,0.02,0.02,0.03,0.04,27.81,31.94,OFF
348868,0.02,0.38,1.03,1.10,30.01,31.94,OFF
349067,0.02,0.02,0.03,0.04,48.63,31.94,OFF
349168,0.02,0.38,1.03,1.10,26.29,31.94,OFF
349367,0.02,0.02,0.03,0.04,28.90,31.94,OFF
349468,0.02,0.38,1.03,1.10,43.36,31.94,OFF
349667,0.02,0.02,0.03,0.04,25.96,31.94,OFF
349768,0.02,0.38,1.03,1.10,27.38,31.94,OFF
349967,0.02,0.02,0.03,0.04,19.28,31.94,OFF
350068,0.02,0.38,1.03,1.10,35.08,31.94,OFF
350267,0.02,0.02,0.03,0.04,18.02,31.94,OFF
350368,0.02,0.38,1.02,1.09,28.00,31.94,OFF
350567,0.02,0.02,0.03,0.04,54.92,31.94,OFF
350668,0.02,0.39,1.02,1.10,15.52,31.94,OFF
350867,0.02,0.02,0.03,0.04,58.14,31.94,OFF
350968,0.02,0.38,1.03,1.10,24.72,31.94,OFF
351167,0.02,0.02,0.03,0.04,21.16,31.94,OFF
351268,0.02,0.38,1.03,1.10,44.75,31.94,OFF
351467,0.02,0.02,0.03,0.04,24.40,31.94,OFF
351568,0.02,0.38,1.03,1.10,26.49,31.94,OFF
351767,0.02,0.02,0.03,0.04,22.29,31.94,OFF
351868,0.03,0.39,1.03,1.10,55.73,31.94,OFF
352067,0.02,0.02,0.03,0.04,30.07,31.94,OFF
352168,0.02,0.38,1.03,1.10,35.75,31.94,OFF
352367,0.02,0.02,0.03,0.04,18.31,31.94,OFF
352468,0.02,0.38,1.03,1.10,27.28,31.94,OFF
352667,0.02,0.02,0.03,0.04,31.92,31.94,OFF
352768,0.02,0.38,1.03,1.10,21.21,31.94,OFF
352967,0.02,0.02,0.03,0.04,25.05,31.94,OFF
353068,0.02,0.38,1.03,1.10,41.85,31.94,OFF
353267,0.02,0.02,0.03,0.04,25.01,31.94,OFF
353368,0.02,0.38,1.03,1.10,17.51,31.94,OFF
353567,0.02,0.02,0.03,0.04,34.81,31.94,OFF
353668,0.02,0.39,1.03,1.10,24.26,31.94,OFF
353867,0.02,0.02,0.03,0.04,41.77,31.94,OFF
353968,0.02,0.38,1.03,1.09,17.05,31.94,OFF
354167,0.02,0.02,0.03,0.04,28.28,31.94,OFF
354268,0.02,0.38,1.03,1.10,28.48,31.94,OFF
355039,0.02,0.38,1.06,1.13,40.80,31.94,OFF
355138,0.02,0.38,1.03,1.10,19.57,31.94,OFF
355238,0.02,0.38,1.03,1.10,41.97,31.94,OFF
355437,0.02,0.02,0.03,0.04,31.66,31.94,OFF
355538,0.02,0.39,1.03,1.10,41.26,31.94,OFF
355737,0.02,0.02,0.03,0.04,23.31,31.94,OFF
355838,0.02,0.39,1.03,1.10,24.93,31.94,OFF
356037,0.02,0.02,0.03,0.04,41.00,31.94,OFF
356138,0.02,0.39,1.04,1.11,55.27,31.94,OFF
356337,0.02,0.02,0.03,0.04,24.40,31.94,OFF
356438,0.02,0.39,1.03,1.10,17.86,31.94,OFF
356637,0.02,0.02,0.03,0.04,21.54,31.94,OFF
356738,0.02,0.38,1.03,1.10,36.30,31.94,OFF
356937,0.02,0.02,0.03,0.04,16.52,31.94,OFF
357038,0.02,0.38,1.03,1.09,40.76,31.94,OFF
357237,0.02,0.39,-1.43,1.48,28.84,31.94,OFF
357338,0.02,0.38,1.03,1.10,28.90,31.94,OFF
357537,0.02,0.02,0.03,0.04,36.85,31.94,OFF
357638,0.02,0.38,1.03,1.10,21.13,31.94,OFF
357738,0.02,0.38,1.03,1.10,31.42,31.94,OFF
357838,0.02,0.39,1.06,1.13,25.61,31.94,OFF
358037,0.02,0.02,0.03,0.04,17.98,31.94,OFF
358138,0.02,0.38,1.03,1.10,38.01,31.94,OFF
358337,0.02,0.02,0.03,0.04,43.40,31.94,OFF
358438,0.02,0.39,1.03,1.10,33.27,31.94,OFF
358637,0.02,0.02,0.03,0.04,20.17,31.94,OFF
358738,0.03,0.39,1.03,1.10,26.17,31.94,OFF
358937,0.02,0.02,0.03,0.04,26.85,31.94,OFF
359038,0.02,0.39,1.03,1.10,24.01,31.94,OFF
359237,0.02,0.02,0.03,0.04,26.93,31.94,OFF
359338,0.02,0.38,1.02,1.09,33.82,31.94,OFF
359537,0.02,0.02,0.03,0.04,29.36,31.94,OFF
359638,0.02,0.38,1.03,1.10,30.40,31.94,OFF
359837,0.02,0.02,0.03,0.04,42.40,31.94,OFF
359938,0.02,0.38,1.03,1.10,21.20,31.94,OFF
360137,0.02,0.02,0.03,0.04,43.38,31.94,OFF
360238,0.02,0.38,1.03,1.10,25.15,31.94,OFF
360437,0.02,0.02,0.03,0.04,25.65,31.94,OFF
360538,0.02,0.39,1.03,1.10,41.83,31.94,OFF
360737,0.02,0.02,0.03,0.04,48.01,31.94,OFF
360838,0.02,0.38,1.03,1.10,39.41,31.94,OFF
361037,0.02,0.02,0.03,0.04,25.71,31.94,OFF
361138,0.02,0.38,1.03,1.10,34.78,31.94,OFF
361337,0.02,0.02,0.03,0.04,20.70,31.94,OFF
361438,0.02,0.38,1.03,1.10,37.51,31.94,OFF
361637,0.02,0.02,0.03,0.04,19.69,31.94,OFF
361738,0.02,0.39,1.03,1.10,36.92,31.94,OFF
361937,0.02,0.38,-1.86,1.90,31.68,31.94,OFF
362038,0.02,0.38,1.03,1.10,28.87,31.94,OFF
362237,0.02,0.02,0.03,0.04,22.80,31.94,OFF
362338,0.02,0.38,1.03,1.10,40.29,31.94,OFF
362537,0.02,0.02,0.03,0.04,43.12,31.94,OFF
362638,0.02,0.38,1.03,1.10,22.80,31.94,OFF
362837,0.02,0.02,0.03,0.04,37.09,31.94,OFF
362938,0.02,0.38,1.04,1.10,38.05,31.94,OFF
363137,0.02,0.02,0.03,0.04,25.07,31.94,OFF
363238,0.02,0.38,1.03,1.10,25.80,31.94,OFF
363437,0.02,0.02,0.03,0.04,25.75,31.94,OFF
363538,0.02,0.39,1.02,1.10,53.35,31.94,OFF
363737,0.02,0.02,0.03,0.04,19.83,31.94,OFF
363838,0.02,0.38,1.03,1.10,30.38,31.94,OFF
363938,0.02,0.39,1.06,1.13,34.09,31.94,OFF
364137,0.02,0.02,0.03,0.04,49.97,31.94,OFF
364238,0.02,0.38,1.03,1.10,29.50,31.94,OFF
364437,0.02,0.02,0.03,0.04,33.96,31.94,OFF
365209,0.02,0.38,1.03,1.10,18.35,31.94,OFF
365308,0.02,0.38,1.03,1.10,34.41,31.94,OFF
365408,0.02,0.38,1.03,1.10,34.54,31.94,OFF
365607,0.02,0.02,0.03,0.04,19.37,31.94,OFF
365708,0.02,0.39,1.03,1.10,50.39,31.94,OFF
365907,0.02,0.02,0.03,0.04,24.83,31.94,OFF
366008,0.02,0.38,1.03,1.10,28.73,31.94,OFF
366207,0.02,0.02,0.03,0.04,26.91,31.94,OFF
366308,0.02,0.38,1.02,1.09,25.58,31.94,OFF
366507,0.02,0.02,0.03,0.04,39.48,31.94,OFF
366608,0.02,0.38,1.03,1.10,29.62,31.94,OFF
366807,0.02,0.02,0.03,0.04,24.10,31.94,OFF
366908,0.02,0.38,1.04,1.11,21.86,31.94,OFF
367107,0.02,0.02,0.03,0.04,28.55,31.94,OFF
367208,0.02,0.38,1.03,1.10,24.74,31.94,OFF
367407,0.02,0.02,0.03,0.04,55.47,31.94,OFF
367508,0.02,0.39,1.03,1.10,39.17,31.94,OFF
367707,0.02,0.02,0.03,0.04,23.73,31.94,OFF
367808,0.02,0.38,1.03,1.10,33.21,31.94,OFF
368007,0.02,0.02,0.03,0.04,38.72,31.94,OFF
368108,0.02,0.39,1.03,1.10,23.35,31.94,OFF
368307,0.02,0.02,0.03,0.04,34.33,31.94,OFF
368408,0.02,0.39,1.03,1.10,35.52,31.94,OFF
368607,0.02,0.02,0.03,0.04,25.65,31.94,OFF
368708,0.02,0.39,1.03,1.10,29.82,31.94,OFF
368907,0.02,0.02,0.03,0.04,24.25,31.94,OFF
369008,0.02,0.38,1.03,1.10,33.15,31.94,OFF
369207,0.02,0.02,0.03,0.04,48.87,31.94,OFF
369308,0.02,0.38,1.03,1.10,21.82,31.94,OFF
369507,0.02,0.02,0.03,0.04,25.24,31.94,OFF
369608,0.02,0.38,1.03,1.10,39.70,31.94,OFF
369807,0.02,0.02,0.03,0.04,22.11,31.94,OFF
369908,0.02,0.38,1.03,1.10,24.29,31.94,OFF
370107,0.02,0.02,0.03,0.04,25.02,31.94,OFF
370208,0.02,0.38,1.03,1.10,33.00,31.94,OFF
370407,0.02,0.02,0.03,0.04,58.68,31.94,OFF
370508,0.02,0.38,1.03,1.10,33.64,31.94,OFF
370707,0.02,0.02,0.03,0.04,27.25,31.94,OFF
370808,0.02,0.38,1.03,1.09,22.82,31.94,OFF
371007,0.02,0.02,0.03,0.04,34.22,31.94,OFF
371108,0.02,0.39,1.03,1.10,29.79,31.94,OFF
371307,0.02,0.02,0.03,0.04,61.66,31.94,OFF
371408,0.02,0.38,1.03,1.10,26.46,31.94,OFF
371607,0.02,0.02,0.03,0.04,27.44,31.94,OFF
371708,0.02,0.38,1.03,1.10,25.79,31.94,OFF
371907,0.02,0.02,0.03,0.04,35.02,31.94,OFF
372008,0.02,0.39,1.03,1.10,27.89,31.94,OFF
372207,0.02,0.02,0.03,0.04,48.25,31.94,OFF
372308,0.02,0.38,1.03,1.10,24.38,31.94,OFF
372507,0.02,0.02,0.03,0.04,41.71,31.94,OFF
372608,0.02,0.39,1.03,1.10,32.02,31.94,OFF
372807,0.02,0.02,0.03,0.04,24.93,31.94,OFF
372908,0.02,0.38,1.03,1.10,50.05,31.94,OFF
373107,0.02,0.02,0.03,0.04,41.10,31.94,OFF
373208,0.02,0.38,1.03,1.10,20.92,31.94,OFF
373407,0.02,0.02,0.03,0.04,21.13,31.94,OFF
373508,0.02,0.38,1.03,1.10,33.40,31.94,OFF
373707,0.02,0.02,0.03,0.04,46.00,31.94,OFF
373808,0.02,0.38,1.03,1.10,44.11,31.94,OFF
374007,0.02,0.02,0.03,0.04,14.82,31.94,OFF
374108,0.02,0.38,1.03,1.10,27.29,31.94,OFF
374307,0.02,0.02,0.03,0.04,28.00,31.94,OFF
374408,0.02,0.38,1.03,1.10,50.42,31.94,OFF
374607,0.02,0.02,0.03,0.04,22.39,31.94,OFF
375379,0.02,0.39,1.03,1.10,31.05,31.94,OFF
375478,0.02,0.39,1.03,1.10,23.82,31.94,OFF
375578,0.02,0.39,1.03,1.10,24.20,31.94,OFF
