timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
790,-0.01,0.41,1.03,1.10,nan,31.94,NORMAL_SPEED1
888,-0.00,0.34,1.02,1.07,nan,31.94,NORMAL_SPEED1
988,0.01,0.35,1.01,1.07,79.66,31.94,NORMAL_SPEED1
1088,0.00,0.34,1.01,1.07,97.69,31.94,NORMAL_SPEED1
1188,0.01,0.33,1.02,1.07,101.52,31.94,NORMAL_SPEED1
1288,0.01,0.34,1.02,1.08,147.11,31.94,NORMAL_SPEED1
1388,-0.00,0.36,1.02,1.08,nan,31.94,NORMAL_SPEED1
1488,-0.00,0.36,1.02,1.08,120.97,31.94,NORMAL_SPEED1
1588,-0.00,0.36,1.02,1.08,166.50,31.94,NORMAL_SPEED1
1688,-0.00,0.36,1.02,1.08,73.31,31.94,NORMAL_SPEED1
1788,-0.01,0.35,1.02,1.07,82.25,31.94,NORMAL_SPEED1
1888,-0.01,0.35,1.02,1.08,127.26,31.94,NORMAL_SPEED1
1988,-0.01,0.35,1.02,1.07,103.35,31.94,NORMAL_SPEED1
2088,0.00,0.35,1.02,1.08,108.95,31.94,NORMAL_SPEED1
2188,-0.01,0.38,1.02,1.09,111.63,31.94,NORMAL_SPEED1
2288,-0.01,0.38,1.03,1.09,172.34,31.94,NORMAL_SPEED1
2388,-0.02,0.38,1.03,1.09,72.43,31.94,NORMAL_SPEED1
2488,-0.02,0.38,1.02,1.09,109.57,31.94,NORMAL_SPEED1
2588,-0.01,0.37,1.03,1.09,110.45,31.94,NORMAL_SPEED1
2688,-0.02,0.37,1.03,1.10,345.61,31.94,NORMAL_SPEED1
2788,-0.01,0.37,1.02,1.08,nan,31.94,NORMAL_SPEED1
2888,-0.01,0.37,1.01,1.08,nan,31.94,NORMAL_SPEED1
2988,-0.01,0.41,1.02,1.10,89.99,31.94,NORMAL_SPEED1
3088,-0.01,0.40,1.02,1.10,73.90,31.94,NORMAL_SPEED1
3188,-0.01,0.40,1.03,1.10,129.10,31.94,NORMAL_SPEED1
3288,-0.01,0.40,1.03,1.10,108.23,31.94,NORMAL_SPEED1
3388,-0.02,0.39,1.03,1.10,148.68,31.94,NORMAL_SPEED1
3488,-0.02,0.39,1.03,1.10,nan,31.94,NORMAL_SPEED1
3588,-0.01,0.39,1.03,1.10,492.14,31.94,NORMAL_SPEED1
3688,-0.02,0.39,1.03,1.10,95.23,31.94,NORMAL_SPEED1
3788,-0.01,0.41,1.03,1.11,123.85,31.94,NORMAL_SPEED1
3888,0.00,0.41,1.03,1.11,89.76,31.94,NORMAL_SPEED1
3988,-0.01,0.40,1.03,1.10,83.59,31.94,NORMAL_SPEED1
4088,-0.01,0.41,1.03,1.11,134.75,31.94,NORMAL_SPEED1
4188,0.00,0.41,1.03,1.11,1027.40,31.94,NORMAL_SPEED1
4288,-0.00,0.41,1.03,1.11,91.00,31.94,NORMAL_SPEED1
4388,-0.01,0.41,1.03,1.11,114.54,31.94,NORMAL_SPEED1
4488,-0.01,0.41,1.03,1.11,83.14,31.94,NORMAL_SPEED1
4588,-0.00,0.42,1.02,1.11,129.30,31.94,NORMAL_SPEED1
4688,-0.01,0.42,1.03,1.11,130.33,31.94,NORMAL_SPEED1
4788,0.01,0.42,1.03,1.11,98.89,31.94,NORMAL_SPEED1
4888,-0.00,0.42,1.03,1.11,256.47,31.94,NORMAL_SPEED1
4988,0.00,0.42,1.03,1.11,460.83,31.94,NORMAL_SPEED1
5088,0.00,0.41,1.04,1.12,99.34,31.94,NORMAL_SPEED1
5188,-0.00,0.42,1.03,1.11,134.11,31.94,NORMAL_SPEED1
5288,0.00,0.42,1.03,1.11,94.85,31.94,NORMAL_SPEED1
5388,-0.00,0.44,1.03,1.12,120.49,31.94,NORMAL_SPEED1
5488,-0.00,0.43,1.04,1.12,689.92,31.94,NORMAL_SPEED1
5588,0.01,0.43,1.03,1.12,nan,31.94,NORMAL_SPEED1
5688,0.00,0.43,1.03,1.12,147.59,31.94,NORMAL_SPEED1
5788,0.01,0.43,1.03,1.12,103.51,31.94,NORMAL_SPEED1
5888,-0.00,0.43,1.02,1.11,92.88,31.94,NORMAL_SPEED1
5988,-0.00,0.43,1.03,1.11,118.18,31.94,NORMAL_SPEED1
6088,-0.01,0.44,1.04,1.13,145.75,31.94,NORMAL_SPEED1
6188,-0.00,0.45,1.04,1.13,147.76,31.94,NORMAL_SPEED1
6288,-0.00,0.45,1.04,1.13,493.96,31.94,NORMAL_SPEED1
6388,0.01,0.44,1.03,1.12,122.18,31.94,NORMAL_SPEED1
6488,-0.00,0.45,1.03,1.13,124.56,31.94,NORMAL_SPEED1
6588,0.00,0.44,1.03,1.13,85.06,31.94,NORMAL_SPEED1
6688,-0.00,0.45,1.03,1.12,132.11,31.94,NORMAL_SPEED1
6788,0.00,0.44,1.04,1.13,113.70,31.94,NORMAL_SPEED1
6888,0.00,0.45,1.04,1.14,110.30,31.94,NORMAL_SPEED1
6988,-0.00,0.45,1.04,1.13,130.69,31.94,NORMAL_SPEED1
7088,-0.01,0.45,1.04,1.13,264.53,31.94,NORMAL_SPEED1
7188,-0.01,0.45,1.04,1.14,161.59,31.94,NORMAL_SPEED1
7288,0.00,0.45,1.04,1.13,112.93,31.94,NORMAL_SPEED1
7388,0.01,0.45,1.04,1.13,107.22,31.94,NORMAL_SPEED1
7488,-0.00,0.45,1.03,1.13,121.16,31.94,NORMAL_SPEED1
7588,-0.01,0.45,1.04,1.13,119.45,31.94,NORMAL_SPEED1
7688,0.00,0.44,1.04,1.12,138.86,31.94,NORMAL_SPEED1
7788,0.01,0.44,1.03,1.12,117.56,31.94,NORMAL_SPEED1
7888,0.01,0.44,1.04,1.13,107.41,31.94,NORMAL_SPEED1
7988,0.00,0.45,1.03,1.12,130.13,31.94,NORMAL_SPEED1
8088,-0.00,0.44,1.04,1.13,132.31,31.94,NORMAL_SPEED1
8188,-0.01,0.45,1.03,1.13,531.89,31.94,NORMAL_SPEED1
8288,-0.00,0.45,1.03,1.12,88.92,31.94,NORMAL_SPEED1
8388,-0.00,0.44,1.04,1.13,149.79,31.94,NORMAL_SPEED1
8488,0.01,0.43,1.03,1.11,126.89,31.94,NORMAL_SPEED1
8588,0.01,0.43,1.03,1.12,118.70,31.94,NORMAL_SPEED1
8688,0.00,0.43,1.04,1.12,152.06,31.94,NORMAL_SPEED1
8788,0.01,0.43,1.03,1.12,106.47,31.94,NORMAL_SPEED1
8888,0.01,0.43,1.03,1.12,166.89,31.94,NORMAL_SPEED1
8988,0.01,0.44,1.03,1.12,81.56,31.94,NORMAL_SPEED1
9088,0.01,0.43,1.03,1.12,168.96,31.94,NORMAL_SPEED1
9188,0.02,0.41,1.02,1.10,133.51,31.94,NORMAL_SPEED1
9288,0.01,0.41,1.02,1.10,94.02,31.94,NORMAL_SPEED1
9388,0.01,0.41,1.03,1.11,123.69,31.94,NORMAL_SPEED1
9488,0.02,0.41,1.03,1.11,119.82,31.94,NORMAL_SPEED1
9588,0.02,0.42,1.03,1.11,167.96,31.94,NORMAL_SPEED1
9688,0.02,0.41,1.03,1.11,104.90,31.94,NORMAL_SPEED1
9788,0.02,0.42,1.03,1.11,150.66,31.94,NORMAL_SPEED1
9888,0.01,0.43,1.02,1.11,965.91,31.94,NORMAL_SPEED1
9988,0.03,0.39,1.02,1.09,291.02,31.94,NORMAL_SPEED1
10088,0.03,0.40,1.02,1.10,nan,31.94,NORMAL_SPEED1
10188,0.03,0.40,1.03,1.10,111.57,31.94,NORMAL_SPEED1
10288,0.03,0.40,1.02,1.10,146.19,31.94,NORMAL_SPEED1
10388,0.03,0.39,1.02,1.10,1031.45,31.94,NORMAL_SPEED1
10488,0.03,0.40,1.02,1.09,129.23,31.94,NORMAL_SPEED1
10588,0.03,0.40,1.02,1.10,120.16,31.94,NORMAL_SPEED1
10688,0.03,0.41,1.03,1.10,148.17,31.94,NORMAL_SPEED1
10788,0.04,0.37,1.02,1.09,101.68,31.94,NORMAL_SPEED1
11559,0.05,0.37,1.02,1.09,162.71,31.94,NORMAL_SPEED1
11658,0.05,0.34,1.02,1.08,115.21,31.94,NORMAL_SPEED1
11758,0.06,0.35,1.02,1.08,1035.90,31.94,NORMAL_SPEED1
11858,0.05,0.34,1.03,1.09,1029.06,31.94,NORMAL_SPEED1
11958,0.06,0.35,1.02,1.08,158.48,31.94,NORMAL_SPEED1
12058,0.05,0.35,1.02,1.08,88.79,31.94,NORMAL_SPEED1
12158,0.05,0.36,1.03,1.09,157.05,31.94,NORMAL_SPEED1
12258,0.05,0.36,1.03,1.09,123.12,31.94,NORMAL_SPEED1
12358,0.05,0.36,1.03,1.09,173.19,31.94,NORMAL_SPEED1
12458,0.07,0.33,1.02,1.08,145.99,31.94,NORMAL_SPEED1
12558,0.06,0.32,1.02,1.07,147.76,31.94,NORMAL_SPEED1
12658,0.07,0.33,1.02,1.07,145.69,31.94,NORMAL_SPEED1
12758,0.07,0.32,1.02,1.07,125.90,31.94,NORMAL_SPEED1
12858,0.07,0.33,1.02,1.07,131.57,31.94,NORMAL_SPEED1
12958,0.07,0.32,1.02,1.08,107.88,31.94,NORMAL_SPEED1
13058,0.07,0.33,1.02,1.08,274.89,31.94,NORMAL_SPEED1
13158,0.07,0.33,1.02,1.08,525.83,31.94,NORMAL_SPEED1
13258,0.05,0.33,1.01,1.07,1035.32,31.94,NORMAL_SPEED1
13358,0.04,0.33,1.03,1.08,132.13,31.94,NORMAL_SPEED1
13458,0.05,0.34,1.02,1.07,142.75,31.94,NORMAL_SPEED1
13558,0.04,0.32,1.02,1.07,112.23,31.94,NORMAL_SPEED1
13658,0.05,0.33,1.02,1.08,157.56,31.94,NORMAL_SPEED1
13758,0.04,0.33,1.03,1.08,136.06,31.94,NORMAL_SPEED1
13858,0.06,0.34,1.02,1.08,172.25,31.94,NORMAL_SPEED1
13958,0.05,0.33,1.03,1.08,152.92,31.94,NORMAL_SPEED1
14058,0.03,0.34,1.02,1.08,196.56,31.94,NORMAL_SPEED1
14158,0.02,0.34,1.02,1.07,151.00,31.94,NORMAL_SPEED1
14258,0.03,0.34,1.01,1.07,158.80,31.94,NORMAL_SPEED1
14358,0.02,0.33,1.02,1.07,176.41,31.94,NORMAL_SPEED1
14458,0.03,0.34,1.02,1.08,154.47,31.94,NORMAL_SPEED1
14558,0.03,0.34,1.03,1.08,126.27,31.94,NORMAL_SPEED1
14658,0.04,0.34,1.02,1.08,139.22,31.94,NORMAL_SPEED1
14758,0.03,0.34,1.02,1.08,118.13,31.94,NORMAL_SPEED1
14858,0.03,0.34,1.02,1.08,182.86,31.94,NORMAL_SPEED1
14958,-0.00,0.34,1.02,1.08,531.74,31.94,NORMAL_SPEED1
15058,0.01,0.35,1.02,1.08,907.24,31.94,NORMAL_SPEED1
15158,-0.00,0.35,1.02,1.08,147.19,31.94,NORMAL_SPEED1
15258,0.01,0.35,1.02,1.08,165.05,31.94,NORMAL_SPEED1
15358,-0.01,0.35,1.02,1.08,134.17,31.94,NORMAL_SPEED1
15458,0.01,0.35,1.02,1.08,170.10,31.94,NORMAL_SPEED1
15558,-0.01,0.35,1.03,1.08,146.94,31.94,NORMAL_SPEED1
15658,0.00,0.36,1.02,1.08,542.15,31.94,NORMAL_SPEED1
15758,0.01,0.43,1.04,1.13,122.94,31.94,NORMAL_SPEED1
15858,-0.01,0.37,1.03,1.09,144.27,31.94,NORMAL_SPEED1
15958,-0.02,0.36,1.03,1.09,156.43,31.94,NORMAL_SPEED1
16058,-0.02,0.37,1.02,1.08,533.89,31.94,NORMAL_SPEED1
16158,-0.02,0.35,1.02,1.08,1037.67,31.94,NORMAL_SPEED1
16258,-0.01,0.36,1.02,1.08,125.86,31.94,NORMAL_SPEED1
16358,-0.03,0.35,1.03,1.08,191.38,31.94,NORMAL_SPEED1
16458,-0.01,0.36,1.02,1.08,970.28,31.94,NORMAL_SPEED1
16558,0.01,0.43,1.03,1.12,194.71,31.94,NORMAL_SPEED1
16658,-0.03,0.39,1.03,1.10,1031.14,31.94,NORMAL_SPEED1
16758,-0.03,0.38,1.03,1.09,190.76,31.94,NORMAL_SPEED1
16858,-0.03,0.39,1.03,1.10,140.19,31.94,NORMAL_SPEED1
16958,0.01,0.44,1.03,1.12,306.63,31.94,NORMAL_SPEED1
17058,-0.02,0.39,1.02,1.09,162.26,31.94,NORMAL_SPEED1
17158,-0.02,0.37,1.03,1.09,164.60,31.94,NORMAL_SPEED1
17258,-0.01,0.45,1.04,1.13,162.94,31.94,NORMAL_SPEED1
17358,-0.00,0.43,1.04,1.12,130.44,31.94,NORMAL_SPEED1
17458,-0.00,0.45,1.04,1.13,nan,31.94,NORMAL_SPEED1
17558,-0.01,0.40,1.03,1.10,170.15,31.94,NORMAL_SPEED1
17658,-0.02,0.41,1.03,1.11,140.72,31.94,NORMAL_SPEED1
17758,-0.01,0.40,1.03,1.10,180.44,31.94,NORMAL_SPEED1
17858,-0.01,0.40,1.03,1.10,154.38,31.94,NORMAL_SPEED1
17958,0.00,0.40,1.03,1.10,271.92,31.94,NORMAL_SPEED1
18058,-0.01,0.39,1.03,1.10,189.01,31.94,NORMAL_SPEED1
18158,-0.02,0.40,1.02,1.10,127.08,31.94,NORMAL_SPEED1
18258,-0.02,0.39,1.03,1.10,204.17,31.94,NORMAL_SPEED1
18358,-0.00,0.42,1.03,1.11,1036.79,31.94,NORMAL_SPEED1
18458,0.00,0.41,1.03,1.11,193.96,31.94,NORMAL_SPEED1
18558,-0.01,0.42,1.03,1.11,187.87,31.94,NORMAL_SPEED1
18658,-0.00,0.41,1.03,1.11,295.62,31.94,NORMAL_SPEED1
18758,-0.00,0.46,1.03,1.13,297.29,31.94,NORMAL_SPEED1
18858,0.01,0.44,1.04,1.13,160.94,31.94,NORMAL_SPEED1
18958,-0.02,0.43,1.03,1.11,173.18,31.94,NORMAL_SPEED1
19058,0.01,0.41,1.03,1.11,181.97,31.94,NORMAL_SPEED1
19158,0.00,0.44,1.03,1.12,150.60,31.94,NORMAL_SPEED1
19258,0.01,0.42,1.03,1.11,158.17,31.94,NORMAL_SPEED1
19358,-0.00,0.43,1.03,1.12,976.95,31.94,NORMAL_SPEED1
19458,0.00,0.42,1.03,1.11,150.72,31.94,NORMAL_SPEED1
19558,-0.00,0.42,1.03,1.11,218.59,31.94,NORMAL_SPEED1
19658,-0.00,0.44,1.03,1.12,156.16,31.94,NORMAL_SPEED1
19758,-0.00,0.45,1.03,1.12,977.75,31.94,NORMAL_SPEED1
19858,0.01,0.43,1.03,1.12,172.32,31.94,NORMAL_SPEED1
19958,0.01,0.42,1.03,1.11,151.52,31.94,NORMAL_SPEED1
20058,-0.01,0.45,1.03,1.12,155.51,31.94,NORMAL_SPEED1
20158,0.01,0.43,1.04,1.12,143.57,31.94,NORMAL_SPEED1
20258,0.01,0.43,1.04,1.12,157.23,31.94,NORMAL_SPEED1
20358,-0.00,0.43,1.04,1.13,136.70,31.94,NORMAL_SPEED1
20458,-0.01,0.46,1.04,1.14,183.54,31.94,NORMAL_SPEED1
20558,0.01,0.43,1.04,1.12,150.41,31.94,NORMAL_SPEED1
20658,-0.01,0.45,1.04,1.13,203.92,31.94,NORMAL_SPEED1
20758,-0.00,0.44,1.04,1.13,nan,31.94,NORMAL_SPEED1
20858,0.00,0.44,1.03,1.12,173.88,31.94,NORMAL_SPEED1
21629,-0.01,0.44,1.04,1.13,187.51,31.94,NORMAL_SPEED1
21728,-0.00,0.45,1.04,1.13,190.75,31.94,NORMAL_SPEED1
21828,-0.01,0.45,1.04,1.13,125.37,31.94,NORMAL_SPEED1
21928,0.01,0.43,1.03,1.11,205.70,31.94,NORMAL_SPEED1
22028,0.00,0.44,1.04,1.13,115.91,31.94,NORMAL_SPEED1
22128,0.01,0.42,1.03,1.11,151.74,31.94,NORMAL_SPEED1
22228,0.00,0.45,1.04,1.13,166.26,31.94,NORMAL_SPEED1
22328,0.01,0.42,1.04,1.12,177.71,31.94,NORMAL_SPEED1
22428,0.02,0.44,1.03,1.12,177.36,31.94,NORMAL_SPEED1
22528,0.02,0.42,1.03,1.11,155.38,31.94,NORMAL_SPEED1
22628,0.01,0.44,1.03,1.12,205.25,31.94,NORMAL_SPEED1
22728,0.01,0.43,1.03,1.12,124.24,31.94,NORMAL_SPEED1
22828,0.02,0.43,1.04,1.12,205.72,31.94,NORMAL_SPEED1
22928,0.01,0.43,1.03,1.11,148.77,31.94,NORMAL_SPEED1
23028,0.01,0.45,1.03,1.13,170.88,31.94,NORMAL_SPEED1
23128,0.01,0.45,1.03,1.12,150.92,31.94,NORMAL_SPEED1
23228,0.02,0.41,1.03,1.11,171.70,31.94,NORMAL_SPEED1
23328,0.01,0.44,1.03,1.12,187.16,31.94,NORMAL_SPEED1
23428,0.00,0.43,1.04,1.13,191.16,31.94,NORMAL_SPEED1
23528,-0.00,0.44,1.03,1.13,228.12,31.94,NORMAL_SPEED1
23628,-0.01,0.45,1.03,1.13,203.91,31.94,NORMAL_SPEED1
23728,0.00,0.43,1.04,1.13,195.56,31.94,NORMAL_SPEED1
23828,-0.01,0.45,1.04,1.13,157.95,31.94,NORMAL_SPEED1
23928,0.04,0.37,1.03,1.10,190.51,31.94,NORMAL_SPEED1
24028,0.04,0.40,1.02,1.10,nan,31.94,NORMAL_SPEED1
24128,-0.00,0.44,1.04,1.13,156.77,31.94,NORMAL_SPEED1
24228,-0.01,0.45,1.04,1.13,236.22,31.94,NORMAL_SPEED1
24328,0.04,0.40,1.02,1.10,160.75,31.94,NORMAL_SPEED1
24428,0.00,0.44,1.04,1.13,189.55,31.94,NORMAL_SPEED1
24528,-0.01,0.45,1.04,1.13,213.28,31.94,NORMAL_SPEED1
24628,-0.00,0.46,1.03,1.13,177.38,31.94,NORMAL_SPEED1
24728,-0.01,0.44,1.04,1.13,165.15,31.94,NORMAL_SPEED1
24828,0.05,0.35,1.03,1.09,138.39,31.94,NORMAL_SPEED1
24928,-0.00,0.45,1.04,1.14,217.35,31.94,NORMAL_SPEED1
25028,-0.00,0.45,1.04,1.13,158.00,31.94,NORMAL_SPEED1
25128,0.06,0.36,1.03,1.09,198.07,31.94,NORMAL_SPEED1
25228,0.00,0.43,1.03,1.12,245.62,31.94,NORMAL_SPEED1
25328,0.01,0.42,1.03,1.12,189.79,31.94,NORMAL_SPEED1
25428,0.02,0.43,1.03,1.12,151.54,31.94,NORMAL_SPEED1
25528,0.02,0.43,1.03,1.12,168.19,31.94,NORMAL_SPEED1
25628,0.01,0.44,1.03,1.12,189.63,31.94,NORMAL_SPEED1
25728,0.06,0.34,1.02,1.08,173.94,31.94,NORMAL_SPEED1
25828,-0.00,0.44,1.04,1.13,181.60,31.94,NORMAL_SPEED1
25928,0.00,0.44,1.04,1.13,189.53,31.94,NORMAL_SPEED1
26028,0.01,0.45,1.04,1.13,207.87,31.94,NORMAL_SPEED1
26128,0.00,0.45,1.04,1.13,165.58,31.94,NORMAL_SPEED1
26228,0.00,0.44,1.03,1.12,189.11,31.94,NORMAL_SPEED1
26328,0.00,0.44,1.03,1.12,nan,31.94,NORMAL_SPEED1
26428,-0.00,0.44,1.04,1.13,173.32,31.94,NORMAL_SPEED1
26528,-0.01,0.45,1.03,1.13,202.04,31.94,NORMAL_SPEED1
26628,0.04,0.34,1.02,1.08,219.52,31.94,NORMAL_SPEED1
26728,0.00,0.44,1.04,1.13,218.88,31.94,NORMAL_SPEED1
26828,0.06,0.34,1.03,1.09,194.66,31.94,NORMAL_SPEED1
26928,0.00,0.45,1.04,1.13,132.21,31.94,NORMAL_SPEED1
27028,0.07,0.34,1.03,1.08,227.46,31.94,NORMAL_SPEED1
27128,-0.00,0.44,1.04,1.13,531.99,31.94,NORMAL_SPEED1
27228,0.00,0.44,1.04,1.13,184.68,31.94,NORMAL_SPEED1
27328,-0.01,0.46,1.04,1.13,195.99,31.94,NORMAL_SPEED1
27428,0.01,0.44,1.04,1.13,166.05,31.94,NORMAL_SPEED1
27528,-0.00,0.44,1.05,1.14,187.92,31.94,NORMAL_SPEED1
27628,0.02,0.43,1.04,1.12,294.88,31.94,NORMAL_SPEED1
27728,0.01,0.44,1.03,1.12,236.23,31.94,NORMAL_SPEED1
27828,-0.00,0.43,1.03,1.12,nan,31.94,NORMAL_SPEED1
27928,0.01,0.43,1.03,1.12,195.03,31.94,NORMAL_SPEED1
28028,-0.00,0.45,1.03,1.13,212.26,31.94,NORMAL_SPEED1
28128,0.02,0.44,1.03,1.13,177.58,31.94,NORMAL_SPEED1
28228,-0.01,0.35,1.02,1.08,200.70,31.94,NORMAL_SPEED1
28328,0.01,0.44,1.03,1.12,154.09,31.94,NORMAL_SPEED1
28428,-0.00,0.35,1.02,1.08,233.70,31.94,NORMAL_SPEED1
28527,0.38,-1.96,-0.52,2.06,175.86,31.94,NORMAL_SPEED1
28628,0.00,0.43,1.04,1.12,538.68,31.94,NORMAL_SPEED1
28728,0.00,0.43,1.04,1.13,1042.23,31.94,NORMAL_SPEED1
28828,0.01,0.45,1.04,1.13,543.08,31.94,NORMAL_SPEED1
28928,0.00,0.44,1.04,1.12,179.03,31.94,NORMAL_SPEED1
29028,-0.00,0.44,1.04,1.13,155.37,31.94,NORMAL_SPEED1
29128,-0.00,0.44,1.04,1.13,199.27,31.94,NORMAL_SPEED1
29228,0.00,0.44,1.04,1.13,178.29,31.94,NORMAL_SPEED1
29328,-0.01,0.44,1.04,1.13,157.81,31.94,NORMAL_SPEED1
29428,-0.00,0.44,1.04,1.13,175.28,31.94,NORMAL_SPEED1
29528,0.02,0.44,1.04,1.13,200.40,31.94,NORMAL_SPEED1
29628,0.01,0.45,1.03,1.12,nan,31.94,NORMAL_SPEED1
29728,0.01,-0.00,-0.00,0.01,146.34,31.94,NORMAL_SPEED1
29828,0.00,0.43,1.04,1.12,nan,31.94,NORMAL_SPEED1
29928,0.00,0.44,1.04,1.13,300.97,31.94,NORMAL_SPEED1
30028,-0.00,0.45,1.03,1.13,545.43,31.94,NORMAL_SPEED1
30128,0.01,0.43,1.04,1.13,186.32,31.94,NORMAL_SPEED1
30228,-0.03,0.37,1.02,1.09,1036.57,31.94,NORMAL_SPEED1
30328,0.01,0.44,1.03,1.12,198.02,31.94,NORMAL_SPEED1
30428,-0.03,0.38,1.02,1.09,164.12,31.94,NORMAL_SPEED1
30528,-0.01,0.45,1.03,1.13,225.33,31.94,NORMAL_SPEED1
30628,-0.00,0.44,1.04,1.13,193.66,31.94,NORMAL_SPEED1
30728,-0.00,0.44,1.04,1.13,181.23,31.94,NORMAL_SPEED1
30828,-0.03,0.40,1.03,1.10,176.21,31.94,NORMAL_SPEED1
30928,0.00,0.46,1.04,1.13,156.27,31.94,NORMAL_SPEED1
31699,0.00,0.45,1.04,1.13,228.07,31.94,NORMAL_SPEED1
31798,0.01,0.43,1.03,1.12,nan,31.94,NORMAL_SPEED1
31898,0.01,0.44,1.03,1.12,227.41,31.94,NORMAL_SPEED1
31998,-0.02,0.41,1.02,1.10,546.43,31.94,NORMAL_SPEED1
32098,0.00,0.45,1.03,1.12,184.06,31.94,NORMAL_SPEED1
32198,0.01,0.43,1.03,1.12,509.99,31.94,NORMAL_SPEED1
32298,0.01,0.44,1.04,1.13,180.74,31.94,NORMAL_SPEED1
32398,-0.00,0.44,1.03,1.12,218.34,31.94,NORMAL_SPEED1
32498,-0.00,0.41,1.02,1.10,165.22,31.94,NORMAL_SPEED1
32598,0.00,0.46,1.04,1.13,207.99,31.94,NORMAL_SPEED1
32698,0.00,0.44,1.04,1.13,1034.26,31.94,NORMAL_SPEED1
32798,0.00,0.46,1.04,1.13,178.68,31.94,NORMAL_SPEED1
32898,0.00,0.44,1.04,1.13,193.17,31.94,NORMAL_SPEED1
32998,0.02,0.43,1.03,1.12,180.31,31.94,NORMAL_SPEED1
33098,-0.00,0.44,1.03,1.12,209.23,31.94,NORMAL_SPEED1
33198,0.01,0.43,1.03,1.11,123.78,31.94,NORMAL_SPEED1
33298,-0.01,0.44,1.03,1.12,195.04,31.94,NORMAL_SPEED1
33398,0.00,0.43,1.03,1.12,159.79,31.94,NORMAL_SPEED1
33498,0.00,0.45,1.03,1.13,189.95,31.94,NORMAL_SPEED1
33598,0.01,0.43,1.04,1.13,174.82,31.94,NORMAL_SPEED1
33698,0.00,0.44,1.04,1.13,173.58,31.94,NORMAL_SPEED1
33798,-0.01,0.45,1.04,1.13,212.67,31.94,NORMAL_SPEED1
33898,0.00,0.44,1.04,1.13,122.01,31.94,NORMAL_SPEED1
33998,-0.01,0.45,1.04,1.14,187.14,31.94,NORMAL_SPEED1
34098,-0.00,0.44,1.04,1.13,153.58,31.94,NORMAL_SPEED1
34198,0.00,0.45,1.03,1.13,175.02,31.94,NORMAL_SPEED1
34298,0.00,0.43,1.04,1.12,169.43,31.94,NORMAL_SPEED1
34398,0.01,0.45,1.04,1.14,548.69,31.94,NORMAL_SPEED1
34498,-0.01,0.44,1.04,1.13,541.17,31.94,NORMAL_SPEED1
34598,0.01,0.43,1.03,1.12,nan,31.94,NORMAL_SPEED1
34698,-0.01,0.44,1.03,1.12,nan,31.94,NORMAL_SPEED1
34798,0.01,0.42,1.03,1.11,173.21,31.94,NORMAL_SPEED1
34898,0.00,0.45,1.03,1.12,175.68,31.94,NORMAL_SPEED1
34998,-0.00,0.44,1.04,1.12,1037.81,31.94,NORMAL_SPEED1
35197,0.01,0.44,1.07,1.16,222.69,31.94,NORMAL_SPEED1
35298,0.00,0.44,1.04,1.13,173.11,31.94,NORMAL_SPEED1
35398,0.01,0.44,-0.00,0.44,206.45,31.94,NORMAL_SPEED1
35597,0.00,1.13,1.14,1.60,203.64,31.94,NORMAL_SPEED1
35698,-0.00,-0.00,-0.00,0.00,243.98,31.94,NORMAL_SPEED1
35798,0.01,0.44,1.04,1.13,198.62,31.94,NORMAL_SPEED1
35898,-0.02,0.45,1.04,1.13,268.30,31.94,NORMAL_SPEED1
35997,0.38,-1.96,-0.52,2.06,186.32,31.94,NORMAL_SPEED1
36098,-0.01,0.45,1.04,1.14,196.38,31.94,NORMAL_SPEED1
36198,0.01,0.42,1.03,1.12,189.65,31.94,NORMAL_SPEED1
36298,0.01,0.44,1.03,1.12,179.67,31.94,NORMAL_SPEED1
36398,0.01,0.43,1.03,1.12,216.63,31.94,NORMAL_SPEED1
36498,0.02,0.43,1.03,1.12,188.89,31.94,NORMAL_SPEED1
36598,0.00,0.43,1.03,1.11,201.54,31.94,NORMAL_SPEED1
36698,-0.00,0.44,1.04,1.12,167.35,31.94,NORMAL_SPEED1
36798,0.00,0.44,1.04,1.13,197.66,31.94,NORMAL_SPEED1
36898,0.00,0.43,1.04,1.13,192.55,31.94,NORMAL_SPEED1
36998,0.00,0.46,1.03,1.13,186.46,31.94,NORMAL_SPEED1
37098,-0.00,0.45,1.04,1.13,173.16,31.94,NORMAL_SPEED1
37198,0.02,0.42,1.03,1.11,169.91,31.94,NORMAL_SPEED1
37298,0.00,0.45,1.04,1.13,222.25,31.94,NORMAL_SPEED1
37398,0.01,0.43,1.03,1.12,138.71,31.94,NORMAL_SPEED1
37498,-0.01,0.46,1.04,1.14,228.48,31.94,NORMAL_SPEED1
37598,0.00,0.43,1.03,1.12,211.89,31.94,NORMAL_SPEED1
37698,0.01,0.42,1.03,1.11,207.05,31.94,NORMAL_SPEED1
37798,0.01,0.45,1.03,1.12,188.98,31.94,NORMAL_SPEED1
37898,0.01,0.43,1.03,1.12,167.42,31.94,NORMAL_SPEED1
37998,-0.01,0.44,1.03,1.12,219.97,31.94,NORMAL_SPEED1
38098,0.01,0.43,1.03,1.12,182.83,31.94,NORMAL_SPEED1
38198,-0.01,0.45,1.03,1.12,181.87,31.94,NORMAL_SPEED1
38298,0.01,0.43,1.04,1.12,202.33,31.94,NORMAL_SPEED1
