id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
66,7388,-0.06,0.60,1.02,1.19,5748.74,nan,NORMAL_SPEED2
67,7488,-0.06,0.55,1.07,1.20,5683.13,nan,NORMAL_SPEED2
68,7588,-0.03,0.53,1.04,1.17,5798.56,nan,NORMAL_SPEED2
69,7688,-0.08,0.31,0.98,1.03,6436.81,nan,NORMAL_SPEED2
70,7788,-0.03,0.27,1.02,1.06,5907.90,nan,NORMAL_SPEED2
71,7888,0.02,0.26,0.99,1.03,5965.30,nan,NORMAL_SPEED2
72,7988,0.05,0.43,0.99,1.08,6126.40,nan,NORMAL_SPEED2
73,8088,0.04,0.39,1.02,1.09,6086.15,nan,NORMAL_SPEED2
74,8188,0.13,0.40,1.00,1.08,6430.96,nan,NORMAL_SPEED2
75,8288,0.11,0.50,0.98,1.10,6011.74,nan,NORMAL_SPEED2
76,8388,0.13,0.49,1.02,1.14,7163.71,nan,NORMAL_SPEED2
77,8488,0.06,0.41,1.04,1.12,5993.94,nan,NORMAL_SPEED2
78,8588,-0.10,0.56,1.06,1.20,6185.23,nan,NORMAL_SPEED2
79,8688,-0.05,0.54,1.03,1.17,6229.81,nan,NORMAL_SPEED2
80,8788,-0.15,0.51,1.07,1.19,6807.26,nan,NORMAL_SPEED2
81,8888,-0.07,0.60,1.05,1.22,6045.84,nan,NORMAL_SPEED2
82,8988,-0.01,0.52,1.05,1.17,6293.08,nan,NORMAL_SPEED2
83,9088,-0.06,0.61,1.02,1.19,7471.25,nan,NORMAL_SPEED2
84,9188,-0.09,0.57,1.04,1.19,6585.78,nan,NORMAL_SPEED2
85,9288,-0.12,0.51,1.07,1.19,6888.62,nan,NORMAL_SPEED2
86,9388,-0.08,0.60,1.03,1.19,6528.86,nan,NORMAL_SPEED2
87,9488,-0.01,0.53,1.06,1.18,6101.46,nan,NORMAL_SPEED2
88,9588,-0.06,0.63,1.03,1.21,6064.68,nan,NORMAL_SPEED2
89,9787,-0.09,0.56,0.56,0.80,6984.40,nan,NORMAL_SPEED2
90,9888,-0.14,0.51,1.06,1.19,7164.82,nan,NORMAL_SPEED2
